time,in_play,reset,audio_rms,hf_ratio,flow
1868.5,True,False,0.34805796,0.11693467,4.359907709122353
1868.6,True,False,0.3450365,0.24379389,4.551258115860796
1868.7,True,False,0.32868972,0.37560183,4.838245000323207
1868.8,True,False,0.4850126,0.20735297,4.938658697198214
1868.9,True,False,0.5258382,0.070926785,4.949222447803516
1869.0,True,False,0.5887707,0.2789582,5.054294753326838
1869.1,True,False,0.58423066,0.03060728,4.812548017940314
1869.2,True,False,0.5001696,0.54108906,4.672564822048113
1869.3,True,False,0.46952316,0.06141315,4.31275057542423
1869.4,True,False,0.39890894,0.07220083,3.860565600747185
1869.5,True,False,0.2833874,0.011669206,3.826706590788927
1869.6,True,False,0.20805572,0.03224911,3.249665378945207
1869.7,True,False,0.16713083,0.72038764,2.6562318468793435
1869.8,False,False,0.16609706,0.1465915,2.2316352535556754
1869.9,False,False,0.17244363,0.23066089,1.898655117419964
1870.0,False,False,0.15656076,0.060880102,1.5624609503842186
1870.1,False,False,0.13139935,0.12331104,1.151238405437246
1870.2,False,False,0.0872128,0.33841243,0.6487507307696356
1870.3,False,False,0.07053542,0.07986239,0.5835404698530288
1870.4,False,False,0.084850535,0.23270342,0.329824235141615
1870.5,False,False,0.13425602,0.043768317,0.41974477296498125
1870.6,False,False,0.29112524,1.0,0.26632690003442344
1870.7,False,False,0.32665703,0.3592129,0.35733572065000807
1870.8,False,False,0.33123267,0.10752166,0.3451651755536662
1870.9,False,False,0.2966188,0.45352232,0.33659874161918224
1871.0,False,False,0.123183206,0.1759632,0.3305128236957446
1871.1,False,False,0.08591138,0.01606722,0.2576508338778073
1871.2,False,False,0.07390629,0.25783083,0.3446100705431934
1871.3,False,False,0.08127737,0.0823798,0.5333745798701678
1871.4,False,False,0.118648656,0.02130389,0.8576354866285631
1871.5,False,False,0.13747896,0.35462812,1.25879649219242
1871.6,False,False,0.19381289,0.1596661,1.6524781114568488
1871.7,False,False,0.22568654,0.34223884,2.220197441459703
1871.8,False,False,0.20790349,0.97517526,3.136476107367927
1871.9,True,False,0.19741008,0.07438437,4.171584168546958
1872.0,True,False,0.14670403,1.0,5.138977322323969
1872.1,True,False,0.1566999,0.40763357,5.727309214723694
1872.2,True,False,0.23818646,0.21723565,4.656828867276196
1872.3,True,False,0.21519428,0.121416174,3.1214569805758274
1872.4,True,False,0.24786179,0.11135386,2.581724465949835
1872.5,True,False,0.24606772,0.0447325,2.5078190551327877
1872.6,False,False,0.2143383,0.13619624,2.3987898184367795
1872.7,False,False,0.23527265,0.086291224,2.449237924821436
1872.8,False,False,0.20412216,0.08395725,2.420418113839406
1872.9,False,False,0.19017923,0.06198216,2.386268692272935
1873.0,False,False,0.13451576,0.02930665,2.4215018549017944
1873.1,False,False,0.12647499,0.0089072455,2.44465159677503
1873.2,False,False,0.09941763,0.038311575,2.3703860057471924
1873.3,False,False,0.15540265,0.029180089,2.3901532966168344
1873.4,False,False,0.14984839,0.021182379,2.420937259574972
1873.5,False,False,0.13872692,0.018722437,2.4335816258945893
1873.6,False,False,0.163615,0.103519246,2.4645952632324044
1873.7,False,False,0.09381345,0.014448359,2.646715155439684
1873.8,True,False,0.08165141,0.50777626,3.010330133635214
1873.9,True,False,0.07856649,0.049744494,3.7941579060649935
1874.0,True,False,0.09629457,0.071857095,5.302072993097518
1874.1,True,False,0.11146031,0.108851284,5.970196174953265
1874.2,True,False,0.1428523,0.0,5.761017738623736
1874.3,True,False,0.18623242,0.030338366,5.4330704089558655
1874.4,True,False,0.25162002,0.021661134,4.993864982748112
1874.5,True,False,0.3213964,0.0,5.05280288917143
1874.6,True,False,0.3225743,0.0,5.169308283429515
1874.7,True,False,0.322541,0.0,5.327242881218649
1874.8,True,False,0.33079997,0.008159244,5.467354319808071
1874.9,True,False,0.274303,0.32886657,5.70734699115408
1875.0,True,False,0.27257562,0.68876296,6.108091062165792
1875.1,True,False,0.24633983,0.0,5.70202446652744
1875.2,True,False,0.19689088,0.032875165,4.777173117190883
1875.3,True,False,0.22186105,1.0,3.99856381936742
1875.4,True,False,0.2938492,1.0,3.928654379993226
1875.5,True,False,0.32964307,0.03548764,4.193014534631365
1875.6,True,False,0.353173,0.0,4.155050211430076
1875.7,True,False,0.3891092,0.0,4.662847556091032
1875.8,True,False,0.3754187,0.24218822,5.6593012441796136
1875.9,True,False,0.432864,0.0,6.079003170091065
1876.0,True,False,0.39789623,0.0,5.60920457243721
1876.1,True,False,0.3433644,0.0,4.855935478704042
1876.2,True,False,0.34111467,0.071936004,4.100879179000585
1876.3,True,False,0.31622392,0.0140264705,3.2852656588268365
1876.4,True,False,0.35471278,1.0,2.552300598823916
1876.5,False,False,0.38837072,1.0,2.052915965311856
1876.6,False,False,0.36811832,1.0,1.1191265943486002
1876.7,False,False,0.4171523,0.13841097,0.7404939021525822
1876.8,False,False,0.46114504,1.0,0.43080461840174816
1876.9,False,False,0.44455463,0.7876089,0.4006814650488016
1877.0,False,False,0.42956668,0.08902836,0.538413640547087
1877.1,False,False,0.34228268,0.0,0.593845646641895
1877.2,False,False,0.28496665,0.028618503,0.686442031712665
1877.3,False,False,0.26671243,0.023192436,0.7163382623035323
1877.4,False,False,0.25187793,0.12195921,0.6544115391151875
1877.5,False,False,0.20747997,0.0644423,0.7237742676593256
1877.6,False,False,0.16333246,0.0,0.6332257453976333
1877.7,False,False,0.2025994,0.009603073,0.4291644167007489
1877.8,False,False,0.6493608,0.0,0.3471298789250205
1877.9,False,False,0.7769608,1.0,0.5333640704104811
1878.0,False,False,0.8185765,1.0,0.71056522755846
1878.1,False,False,0.8151866,1.0,1.2329813813727692
1878.2,False,False,0.53612775,0.39115724,1.6223140840307502
1878.3,False,False,0.5146473,0.0,1.8682889043954924
1878.4,False,False,0.47178355,1.0,1.8989083071790018
1878.5,False,False,0.45319876,1.0,2.079824916471332
1878.6,False,False,0.38127363,1.0,2.1509739408335444
1878.7,False,False,0.24625182,0.0026881848,2.1304371612764976
1878.8,False,False,0.26894128,0.002938193,1.9753517398113971
1878.9,False,False,0.28013033,0.059263032,1.6626339033538817
1879.0,False,False,0.312575,0.0,1.2313477591750583
1879.1,False,False,0.290164,0.0,1.1421540085048358
1879.2,False,False,0.25984204,0.0044920985,0.8002158851810408
1879.3,False,False,0.27790037,0.0,0.4721214732417966
1879.4,False,False,0.27139515,0.0,0.46868319368730255
1879.5,False,False,0.30161196,0.0,0.8253595563837628
1879.6,False,False,0.33755168,0.0,1.1336623045798233
1879.7,False,False,0.36628655,0.0,1.5776604025990135
1879.8,False,False,0.38860667,0.0,1.9173592085081819
1879.9,False,False,0.41956303,0.020627685,2.3942772407240263
1880.0,True,False,0.45398667,0.0,2.7382299766357185
1880.1,True,False,0.43999356,0.0,3.164005423257109
1880.2,True,False,0.436681,0.0,3.3552351733089516
1880.3,True,False,0.41403535,0.0,3.5869995905066543
1880.4,True,False,0.3607289,0.0,3.829859693695276
1880.5,True,False,0.35377464,0.06403409,3.8602091416484487
1880.6,True,False,0.35051188,0.007151168,3.6867596822344875
1880.7,True,False,0.34379566,0.0,3.810100554424798
1880.8,True,False,0.31787974,0.029090274,3.8901681312311065
1880.9,True,False,0.31128028,0.11378176,3.702610243214381
1881.0,True,False,0.31120238,0.2873653,3.387407069150144
1881.1,True,False,0.352203,0.041287538,3.252725282150531
1881.2,True,False,0.36759356,0.43182543,3.2273845124856315
1881.3,True,False,0.35365346,0.3664268,2.998665312343089
1881.4,True,False,0.32196718,0.2920926,2.4608604198585584
1881.5,False,False,0.29975426,0.18970619,1.9839472437854127
1881.6,False,False,0.34901547,0.0,1.7846689281842876
1881.7,False,False,0.40146226,0.0,1.3123530626321354
1881.8,False,False,0.41175902,0.0,1.2139379787524738
1881.9,False,False,0.37130576,0.0,0.9064002410663681
1882.0,False,False,0.31263041,0.0,0.6514597683235238
1882.1,False,False,0.23901856,0.0,0.4024965146834322
1882.2,False,False,0.23744115,0.004705538,0.4320495693422759
1882.3,False,False,0.28076887,0.0,0.3635041391060168
1882.4,False,False,0.3110289,0.16318522,0.3375519500848635
1882.5,False,False,0.33393303,0.2685245,0.21623379767649514
1882.6,False,False,0.34259897,0.74946463,0.24291887601584441
1882.7,False,False,0.33482635,0.3875732,0.28214705209040164
1882.8,False,False,0.3055933,0.3925782,0.18148500066060863
1882.9,False,False,0.25256237,0.9171373,0.31622434880579214
1883.0,False,False,0.20970085,0.36783555,0.2316128674645736
1883.1,False,False,0.12703003,0.027760027,0.2586693325687056
1883.2,False,False,0.08001942,0.035465732,0.16595338177422767
1883.3,False,False,0.06300024,0.21964408,0.3192151492257167
1883.4,False,False,0.15407076,0.07943039,0.2646076397161042
1883.5,False,False,0.3366246,0.15517572,0.2652684698364382
1883.6,False,False,0.35169986,0.06238573,0.24638579026592253
1883.7,False,False,0.3580155,0.0086681275,0.24084765084625384
1883.8,False,False,0.28653863,0.09050848,0.24368137472380583
1883.9,False,False,0.20594689,0.09986298,0.2778992765809443
1884.0,False,False,0.20205824,0.59438473,0.23508304178960093
1884.1,False,False,0.21554445,0.013332733,0.26340517663185187
1884.2,False,False,0.24616513,0.05687527,0.2597936576307651
1884.3,False,False,0.16813336,0.10229042,0.3092847207938083
1884.4,False,False,0.1990721,0.0074700955,0.3478249915264395
1884.5,False,False,0.18144818,0.07624118,0.2735856543809439
1884.6,False,False,0.17213106,0.62546116,0.24779833954471936
1884.7,False,False,0.16513552,0.024065223,0.3008356397569353
1884.8,False,False,0.14107026,0.23261003,0.5867139754888069
1884.9,False,False,0.17224623,0.113610245,0.7762775440861013
1885.0,False,False,0.26756278,0.702662,1.0410241264759936
1885.1,False,False,0.2825199,0.011450452,1.383046329085747
1885.2,False,False,0.3088933,0.061063007,1.9602766553879973
1885.3,True,False,0.3704837,0.052542012,2.76472510370575
1885.4,True,False,0.34070104,0.096102364,3.9401649994728283
1885.5,True,False,0.3653209,1.0,5.62100597386543
1885.6,True,False,0.3791569,0.48889855,5.326983998528708
1885.7,True,False,0.40432826,1.0,3.0026507584121163
1885.8,True,False,0.4187296,0.13430057,2.3146660915803174
1885.9,True,False,0.51117396,0.15122591,2.338747672108445
1886.0,True,False,0.5100767,0.038009614,2.3686089773857177
1886.1,True,False,0.5826247,0.4572713,2.3845236181666243
1886.2,True,False,0.5476086,0.5282969,2.3855525710285135
1886.3,True,False,0.63207376,0.45641473,2.3606465503410243
1886.4,True,False,0.6280575,0.87051684,2.397668261882772
1886.5,True,False,0.7824717,0.8882998,2.4478012251605206
1886.6,True,False,0.9463207,0.24517897,2.465239547435292
1886.7,True,False,0.8259322,0.41467583,2.473989073001978
1886.8,True,False,0.9352523,0.537269,2.4478359184332716
1886.9,True,False,0.8451474,0.23160791,2.4738557590428645
1887.0,True,False,0.6900262,0.14277771,2.518243794230015
1887.1,True,False,0.6795841,0.20635942,2.476955436044368
1887.2,True,False,0.52801466,0.14129399,2.6438249010246175
1887.3,True,False,0.29452407,0.1498702,3.098354676220754
1887.4,True,False,0.21967338,0.11829009,3.0882392106666443
1887.5,True,False,0.16290808,0.06118527,3.761714071351284
1887.6,True,False,0.1033609,0.0,3.5410166458528956
1887.7,True,False,0.083927035,0.014774207,3.4784305746668784
1887.8,True,False,0.088005945,0.006058595,3.444461527437219
1887.9,True,False,0.10620757,0.0,3.5076742174305284
1888.0,True,False,0.15867615,0.12963241,3.8974691410234197
1888.1,True,False,0.14962217,0.25917226,3.9790044724734246
1888.2,True,False,0.16143185,0.08876979,3.855537954757225
1888.3,True,False,0.19652252,0.28169036,3.3581569837632714
1888.4,True,False,0.17738138,0.077868864,2.5663726054226235
1888.5,False,False,0.16731057,0.32385272,2.545742579129261
1888.6,False,False,0.13366672,0.09047486,1.6940618973635182
1888.7,False,False,0.08095185,0.58309186,1.22313293971682
1888.8,False,False,0.099739656,0.13359202,1.133479172593951
1888.9,False,False,0.17189369,0.13911064,1.054303931519802
1889.0,False,False,0.2345236,0.09212189,1.2124756425515417
1889.1,False,False,0.48432282,0.11152962,1.08362283831792
1889.2,False,False,0.5565662,0.07788993,1.1329594084674992
1889.3,False,False,0.7306709,0.059713207,1.377569680146842
1889.4,True,False,0.80885375,1.0,1.6478293328033524
1889.5,True,False,0.888626,1.0,1.9224673399989438
1889.6,True,False,0.894424,0.2552166,2.4165113033651697
1889.7,True,False,0.90671104,0.71352625,2.800350615567588
1889.8,True,False,1.0,1.0,2.9682361556901102
1889.9,True,False,1.0,1.0,2.883706303674943
1890.0,True,False,0.9382807,0.13322787,3.009913996733787
1890.1,True,False,0.77256143,0.17419566,3.0293070225395704
1890.2,True,False,0.15410516,0.11340755,2.939239678925422
1890.3,True,False,0.22477476,0.19958727,2.791001105870597
1890.4,True,False,0.30253458,0.13547778,2.7823513751550295
1890.5,False,False,0.32045516,0.3765124,2.2274546853479706
1890.6,False,False,0.26366282,0.23179966,1.7895455535952003
1890.7,False,False,0.20607996,0.21209818,1.5096919103233848
1890.8,False,False,0.15444063,0.80347306,1.1258254302645436
1890.9,False,False,0.2144985,0.42867434,0.8182157406538624
1891.0,False,False,0.25637877,0.2263685,0.6787931272057218
1891.1,False,False,0.23847197,0.13205554,0.5581485460114547
1891.2,False,False,0.20233841,0.45363623,0.6447465787665007
1891.3,False,False,0.065301985,0.5386591,0.48125117868064543
1891.4,False,False,0.045946665,0.18917158,0.432276734469062
1891.5,False,False,0.06139886,0.5135876,0.6372978744479451
1891.6,False,False,0.06210747,0.17690195,0.6457871169297987
1891.7,False,False,0.06573545,0.1685459,0.8553400910640722
1891.8,False,False,0.09155922,0.15796085,1.3440601422356724
1891.9,False,False,0.07574762,0.021955857,2.028984648403781
1892.0,False,False,0.0922796,0.090213284,2.9823295190939367
1892.1,False,False,0.08334914,1.0,4.120630307465799
1892.2,True,False,0.014012071,0.42906633,5.377219293143402
1892.3,True,False,0.021323875,0.4034581,5.133562713665882
1892.4,True,False,0.0,0.082505025,2.9796046485716063
1892.5,False,False,0.0,0.052034665,2.386079703539817
1892.6,False,False,0.0,0.064272985,2.3778625986554336
1892.7,False,False,0.0,0.2916282,2.3903336278764065
1892.8,False,False,0.017412186,0.07447232,2.414303865482549
1892.9,False,False,0.00772036,0.83110124,2.445662213386643
1893.0,False,False,0.005768906,0.20500346,2.646963076745307
1893.1,False,False,0.0,0.5690407,2.522271333786409
1893.2,False,False,0.01190193,0.14611146,2.493377885143345
1893.3,False,False,0.024376657,0.63987315,2.4854806600732093
1893.4,False,False,0.077045396,0.44215032,2.458290167646081
1893.5,False,False,0.1476206,0.27821568,2.5114272094159222
1893.6,False,False,0.12792991,0.58483785,2.544456985941991
1893.7,False,False,0.18009333,0.15186127,2.5670513719782284
1893.8,False,False,0.17734936,0.19888218,2.5310367401627127
1893.9,False,False,0.14544846,0.10892873,2.491989099479476
1894.0,False,False,0.12977725,0.9137155,2.497366819828693
1894.1,False,False,0.09343286,1.0,2.507394775423686
1894.2,False,False,0.085505806,1.0,2.5233433766986946
1894.3,False,False,0.07227201,0.1341486,2.4728172228439327
1894.4,False,False,0.10937545,0.294295,2.4610800243679494
1894.5,False,False,0.090389654,0.13055061,2.4218149750911055
1894.6,False,False,0.040523466,0.20839106,2.782032607531943
1894.7,False,False,0.045386795,0.21775791,3.500607413448669
1894.8,False,False,0.014058499,0.004067452,3.6098193023810747
1894.9,True,False,0.0021925417,0.0,3.622598117419018
1895.0,True,False,0.018265199,0.5016955,4.015565608915765
1895.1,True,False,0.0,0.75032896,4.059691247626963
1895.2,True,False,0.0,0.030429702,4.09514302922655
1895.3,True,False,0.0,0.13704002,4.129075341893661
1895.4,True,False,0.0,0.0023265972,3.990397280132225
1895.5,False,False,0.0,0.9018948,4.087100964007433
1895.6,False,False,0.0,0.070738494,2.468259629621553
1895.7,False,False,0.0,0.0,0.9248892082458101
1895.8,False,False,0.0,0.06780288,0.7074890494261179
1895.9,False,False,0.0,0.0,0.6334977684787138
1896.0,False,False,0.0,0.011527826,0.9434079490308792
1896.1,False,False,0.0,0.0,0.7202229121701584
1896.2,False,False,0.0,0.021860445,0.7672384169745198
1896.3,False,False,0.0,0.061381336,0.7962636252119333
1896.4,False,False,0.0,0.07099389,1.0064618078904959
1896.5,False,False,0.0,0.9873384,1.3639116970964469
1896.6,False,False,0.045634724,0.11708173,1.8700231782591286
1896.7,False,False,0.052044734,0.23995216,2.4414046686505944
1896.8,False,False,0.042097148,0.052427176,3.0245339497821084
1896.9,False,False,0.030719647,0.24330586,3.4994095179182496
1897.0,True,False,0.0013877277,0.39363617,4.40856869615282
1897.1,True,False,0.06226131,0.0,5.055137405862306
1897.2,True,False,0.1268515,0.16370857,5.745017137103083
1897.3,True,False,0.18193616,0.14359155,6.0003851264628345
1897.4,True,False,0.175072,0.2764089,5.5693396219565985
1897.5,True,False,0.12634812,0.11784579,5.35625472282549
1897.6,True,False,0.038962934,0.59117657,5.499510769161429
1897.7,True,False,0.0,0.13192238,5.778313297554224
1897.8,True,False,0.0,0.5704288,6.0355088014472225
1897.9,True,False,0.0,0.1118914,5.674520488173526
1898.0,True,False,0.0,0.07864603,5.1425312355088195
1898.1,True,False,0.0,0.1009053,4.413498730450288
1898.2,True,False,0.0,0.023553865,3.521071483845184
1898.3,False,False,0.0,0.0,2.853212431954306
1898.4,False,False,0.0,0.019241218,2.207395629277184
1898.5,False,False,0.0,0.23328923,1.833611645712272
1898.6,False,False,0.0,0.04622154,1.2015360529141974
1898.7,False,False,0.0,0.03169984,0.8406208678913302
1898.8,False,False,0.0,0.023543593,0.5818060566884565
1898.9,False,False,0.0,0.042914256,0.47870127028789167
1899.0,False,False,0.0,0.5106142,0.4071533403646805
1899.1,False,False,0.0,0.02676187,0.4208897879614031
1899.2,False,False,0.0077352053,0.03270087,0.4726865757168283
1899.3,False,False,0.037209656,0.041498847,0.579959652238869
1899.4,False,False,0.22211245,0.10062295,0.8257853854250483
1899.5,False,False,0.21361798,0.33857545,1.0638679049186317
1899.6,False,False,0.63951945,0.0,1.748056460463294
1899.7,True,False,1.0,0.2132108,2.4512029323488145
1899.8,True,False,1.0,0.17315288,3.3877800821014246
1899.9,True,False,1.0,0.049215384,4.52499485773627
1900.0,True,False,0.79295343,1.0,5.544155240240808
1900.1,True,False,0.23339333,0.26853696,4.808460150508804
1900.2,True,False,0.22780244,0.5762462,3.0940823550030796
1900.3,True,False,0.2521334,0.011200769,2.5612730330659077
1900.4,True,False,0.24790448,0.61129075,2.4545045638271414
1900.5,False,False,0.09483369,0.9303464,2.4098476893491756
1900.6,False,False,0.06325394,0.44892958,2.4369820851284505
1900.7,False,False,0.046887223,1.0,2.433201872871994
1900.8,False,False,0.16716664,0.101631254,2.440571763714744
1900.9,False,False,0.17507553,0.038215857,2.4225770807637037
1901.0,False,False,0.15766406,0.12106139,2.473415076946128
1901.1,False,False,0.13631377,0.201174,2.4910340317997814
1901.2,False,False,0.031129854,0.18850389,2.490350277307621
1901.3,False,False,0.0183418,0.08390513,2.5697509826197127
1901.4,False,False,0.01361574,0.2559035,2.7429747223865952
1901.5,False,False,0.0060846074,0.4650072,4.346402323015893
1901.6,True,False,0.006778253,0.14414987,3.790850011712742
1901.7,True,False,0.057010114,0.90359867,3.8706620062762847
1901.8,True,False,0.06306367,0.16880278,3.8876766690355513
1901.9,True,False,0.14797941,0.8925231,3.863691829071223
1902.0,True,False,0.1805369,0.13014007,4.064508261255243
1902.1,True,False,0.16286227,1.0,4.009083554772244
1902.2,True,False,0.20273359,0.42675012,3.891413441591195
1902.3,True,False,0.13918988,0.116983995,3.802656131719745
1902.4,True,False,0.10351541,1.0,3.4662903502774385
1902.5,True,False,0.12731268,0.20617487,3.3133898212714517
1902.6,False,False,0.11203734,0.28593603,2.527017294864125
1902.7,False,False,0.119929604,0.18653983,2.5723787841890795
1902.8,False,False,0.12356103,0.17890567,2.4883228351689244
1902.9,False,False,0.44218126,0.10734608,2.4180994380563314
1903.0,True,False,0.5197427,1.0,2.328027880196478
1903.1,True,False,0.738551,0.7557245,2.338230077718331
1903.2,True,False,0.89992315,0.42867282,2.3185327558715536
1903.3,True,False,0.90974176,0.09662666,2.346026328363215
1903.4,True,False,0.9758631,1.0,2.388815224341116
1903.5,True,False,0.8543809,0.30909058,2.3877113332633098
1903.6,True,False,0.93251187,0.30055058,2.43250994748733
1903.7,True,False,0.84876287,0.4580272,2.404982081754331
1903.8,True,False,0.79247427,0.07421837,2.3468612720014015
1903.9,True,False,0.8141875,0.1835387,2.290239972438489
1904.0,True,False,0.5625194,0.69671816,2.3643729628694725
1904.1,True,False,0.4299867,0.39503676,2.318779545120192
1904.2,True,False,0.35138673,0.5555156,2.3102157712030773
1904.3,True,False,0.39239705,0.21231034,2.33084956259853
1904.4,False,False,0.3400679,0.14987223,2.314870852526646
1904.5,False,False,0.32773092,0.022753764,2.2342709434237285
1904.6,False,False,0.26175085,0.27001598,2.300761739541003
1904.7,False,False,0.0141896065,0.74684966,2.290728924445014
1904.8,False,False,0.097855784,0.32597822,2.3761795026326356
1904.9,False,False,0.10390352,0.20192307,2.563467199036301
1905.0,True,False,0.101888366,0.62945426,3.323926999947544
1905.1,True,False,0.13232829,0.9430904,4.423974035688856
1905.2,True,False,0.10717401,0.42263845,5.315697897083953
1905.3,True,False,0.14020886,0.16942355,5.1378767229327655
1905.4,True,False,0.14397064,0.41709334,4.535291733986665
1905.5,True,False,0.19161814,1.0,4.00912035986551
1905.6,True,False,0.2358548,0.75152,3.829163665918669
1905.7,True,False,0.32374,0.15929107,3.9379010140293977
1905.8,True,False,0.3297338,0.12468978,4.555267389956219
1905.9,True,False,0.27506092,0.4186909,4.977729712302378
1906.0,True,False,0.21596646,0.9533131,5.483782293959157
1906.1,True,False,0.09130753,0.2008811,3.6672602444041447
1906.2,True,False,0.08289467,0.3165827,2.758108542291718
1906.3,False,False,0.075524986,0.36380616,2.48504634106924
1906.4,False,False,0.12858237,0.1503114,2.3095999779371423
1906.5,False,False,0.21937808,0.44651312,2.2889691976599575
1906.6,False,False,0.23127815,0.19299553,2.224456060654308
1906.7,False,False,0.2229559,0.52860904,2.1843804362063097
1906.8,False,False,0.18108325,1.0,2.215602105392078
1906.9,False,False,0.07304134,1.0,2.2714194633987743
1907.0,False,False,0.07175001,1.0,2.3063367044977365
1907.1,False,False,0.0779852,1.0,2.3447084124284734
1907.2,False,False,0.13147514,1.0,2.6482749812744357
1907.3,True,False,0.16507278,1.0,3.9866837832168827
1907.4,True,False,0.2146308,0.24311048,5.092509905840477
1907.5,True,False,0.26701948,0.2066452,3.1698750575151253
1907.6,True,False,0.30959815,1.0,0.979787877482946
1907.7,True,False,0.2925508,1.0,2.633764085091981
1907.8,True,False,0.26241335,1.0,5.070067442391421
1907.9,True,False,0.28950042,1.0,4.148930299565324
1908.0,True,False,0.19408967,0.51192605,2.7209286028869943
1908.1,True,False,0.17332992,0.53768516,2.4973880325455764
1908.2,False,False,0.19033574,0.8154269,2.2672332318044415
1908.3,False,False,0.11822072,1.0,2.2380283489775095
1908.4,False,False,0.18341301,1.0,2.273095653970126
1908.5,False,False,0.20504172,1.0,2.271099612432461
1908.6,False,False,0.26083764,1.0,2.270265748148506
1908.7,False,False,0.3431044,1.0,2.3147169364853273
1908.8,True,False,0.50493985,0.70144725,2.3099844191703163
1908.9,True,False,0.80935603,1.0,2.3262569260002257
1909.0,True,False,0.82851344,0.55111676,2.6342318689706503
1909.1,True,False,0.7775515,0.33293477,3.4796892515952305
1909.2,True,False,0.6659,1.0,3.3586009328629456
1909.3,True,False,0.30211672,0.10836594,3.5053678855725643
1909.4,True,False,0.31644425,0.48569256,3.527827018667855
1909.5,True,False,0.42909402,1.0,3.5291681861902835
1909.6,True,False,0.5009004,0.7856654,3.4953235061822534
1909.7,True,False,0.661371,0.46158394,3.5469761782756377
1909.8,True,False,0.7301862,0.98682505,3.5734651042256007
1909.9,True,False,0.73599315,0.21948132,3.522102529336205
1910.0,True,False,0.7839485,0.45592678,3.600179918483066
1910.1,True,False,0.7264179,0.15897593,2.611738752110332
1910.2,True,False,0.5802894,0.14599429,2.5119635935637468
1910.3,True,False,0.48114783,0.51740897,2.4699998811039685
1910.4,True,False,0.30937317,0.22817613,2.4447876830873545
1910.5,True,False,0.2986292,1.0,2.3532169385975616
1910.6,True,False,0.46466565,0.13794313,2.328759947704609
1910.7,True,False,0.5828515,0.07405342,2.347147067910103
1910.8,True,False,0.5595249,0.0,2.3586149089278545
1910.9,True,False,0.5062438,0.22582652,2.414139843118137
1911.0,True,False,0.40441298,0.071129955,2.4503541180251163
1911.1,True,False,0.34277257,0.028306961,2.461824337705662
1911.2,True,False,0.50935704,0.009417268,2.466581682370621
1911.3,True,False,0.63031393,0.13594536,2.497187175305631
1911.4,True,False,0.6310884,0.20030299,2.504038013495296
1911.5,True,False,0.5777851,0.74015296,2.484506400557996
1911.6,True,False,0.4179912,1.0,2.471911206975989
1911.7,True,False,0.14062312,0.21234082,2.4578263043711526
1911.8,False,False,0.08470121,0.19834629,2.558988001046046
1911.9,False,False,0.13743292,0.7927931,2.6468119607836877
1912.0,True,False,0.15015228,0.069453776,2.8384959153643545
1912.1,True,False,0.16922627,0.27491486,3.4187365621816483
1912.2,True,False,0.26334512,0.41510502,4.0643336871571885
1912.3,True,False,0.29811788,0.19888029,3.745967289000232
1912.4,True,False,0.36990416,0.018177541,3.936125970201608
1912.5,True,False,0.3930919,0.13930546,3.9074040831881085
1912.6,True,False,0.2676328,0.11125475,3.9338874412879576
1912.7,True,False,0.1519174,0.2597274,4.000882947125429
1912.8,True,False,0.015403923,1.0,3.894005041311062
1912.9,True,False,0.12579182,0.08973259,3.9052099980426394
1913.0,True,False,0.23801593,0.12449603,4.0311518939085
1913.1,True,False,0.23309512,0.090613104,3.8043239420955817
1913.2,True,False,0.24077228,0.25023967,3.0662596258464476
1913.3,True,False,0.14663117,0.112947665,2.714233932995366
1913.4,True,False,0.012328023,0.021577237,2.8692421072596535
1913.5,False,False,0.01778062,0.47507912,3.0113924705677655
1913.6,False,False,0.052718077,0.021788476,3.3146004495590877
1913.7,True,False,0.038513336,0.082648166,3.4460325560999
1913.8,True,False,0.051007856,0.48765102,3.433802866280197
1913.9,True,False,0.2781293,0.20498212,3.3873119438660004
1914.0,True,False,0.6056909,0.19065073,3.745573127807161
1914.1,True,False,0.6721646,0.024885204,4.595435144664857
1914.2,True,False,0.6700047,0.07941049,5.08527220955586
1914.3,True,False,0.55585504,0.23349944,5.543572296710364
1914.4,True,False,0.184812,0.032173056,5.338108318020354
1914.5,True,False,0.03644072,0.18217504,4.551358524130735
1914.6,True,False,0.048426237,0.0,3.705948891013368
1914.7,True,False,0.11359268,0.0,3.2175787991235154
1914.8,True,False,0.16492651,0.3436953,2.8624171139948595
1914.9,True,False,0.19819176,0.078967996,2.8470741814983955
1915.0,True,False,0.22838679,0.53112984,2.8189213903576587
1915.1,True,False,0.20381927,0.27860484,2.878167100994087
1915.2,True,False,0.3691582,0.14237283,2.9000272733898407
1915.3,True,False,0.5828645,0.058647644,3.4432220769235613
1915.4,True,False,0.6456724,0.10558086,3.7919408249350415
1915.5,True,False,0.6390147,0.20546775,4.720039895387018
1915.6,True,False,0.54127485,0.44856843,5.237995920420725
1915.7,True,False,0.2978208,1.0,5.3984922692243975
1915.8,True,False,0.32831934,0.6344317,4.885933181569013
1915.9,True,False,0.9839411,0.23383224,4.298076248665982
1916.0,True,False,1.0,0.19897899,3.5605300950894017
1916.1,True,False,1.0,0.0,3.0215945989995383
1916.2,True,False,1.0,0.0,2.3678531460920134
1916.3,True,False,1.0,0.47339338,1.8690915952562224
1916.4,True,False,1.0,0.24806601,1.6135786526359936
1916.5,True,False,1.0,0.04498574,1.403082111452369
1916.6,True,False,1.0,0.05768138,1.213753563306486
1916.7,True,False,1.0,0.54471695,0.9792085876459102
