"action","src","dst","bytes","reason"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_376.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_376.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_377.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_377.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_377.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_377.txt","42","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_377.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_377.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_378.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_378.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_378.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_378.txt","42","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_378.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_378.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_379.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_379.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_379.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_379.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_379.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_379.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_380.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_380.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_380.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_380.txt","42","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_380.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_380.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_381.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_381.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_381.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_381.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_381.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_381.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_382.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_382.txt","86","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_383.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_383.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_384.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_384.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_385.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_385.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_386.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_386.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_387.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_387.txt","45","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_388.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_388.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_389.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_389.txt","45","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_390.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_390.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_390.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_390.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_390.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_390.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_391.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_391.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_392.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_392.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_393.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_393.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_394.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_394.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_394.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_394.txt","42","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_394.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_394.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_395.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_395.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_395.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_395.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_395.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_395.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_396.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_396.txt","86","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_397.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_397.txt","86","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_398.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_398.txt","86","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_399.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_399.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_399.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_399.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_399.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_399.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_402.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_402.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_402.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_402.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_402.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_402.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_405.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_405.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_405.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_405.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_405.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_405.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_406.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_406.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_406.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_406.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_406.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_406.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_406.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_406.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_407.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_407.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_408.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_408.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_409.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_409.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_410.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_410.txt","45","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_411.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_411.txt","45","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_412.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_412.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_413.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_413.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_414.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_414.txt","45","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_415.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_415.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_416.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_416.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_417.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_417.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_418.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_418.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_419.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_419.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_420.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_420.txt","45","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_421.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_421.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_422.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_422.txt","46","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_423.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_423.txt","40","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_423.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_423.txt","40","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_423.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_423.txt","40","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_424.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_424.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_424.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_424.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_424.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_424.txt","42","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_424.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_424.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_425.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_425.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_425.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_425.txt","42","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_425.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_425.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_427.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_427.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_427.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_427.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_427.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_427.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_428.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_428.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_428.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_428.txt","44","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_428.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_428.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_429.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_429.txt","41","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_429.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_429.txt","41","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_429.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_429.txt","41","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_430.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_430.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_430.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_430.txt","44","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_430.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_430.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_431.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_431.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_431.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_431.txt","44","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_431.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_431.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_432.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_432.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_432.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_432.txt","44","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_432.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_432.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_434.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_434.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_434.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_434.txt","42","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_434.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_434.txt","42","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_438.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_438.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_438.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_438.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_438.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_438.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_439.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_439.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_439.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_439.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_439.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_439.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_440.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_440.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_440.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_440.txt","44","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_440.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_440.txt","44","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_480.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_480.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_480.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_480.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_480.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_480.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_480.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_480.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_482.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_482.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_482.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_482.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_482.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_482.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_483.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_483.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_483.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_483.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_483.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_483.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_483.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_483.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_484.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_484.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_484.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_484.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_conf015/labels/022__SHOT__t3028.10-t3059.70_484.txt","DUPES/out_yolo_ball_track_bytex_conf015_labels_022__SHOT__t3028.10-t3059.70_484.txt","43","duplicate_exact"
"move","out/yolo/ball_track_cpu_hiRes/labels/022__SHOT__t3028.10-t3059.70_484.txt","DUPES/out_yolo_ball_track_cpu_hiRes_labels_022__SHOT__t3028.10-t3059.70_484.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball/labels/022__SHOT__t3028.10-t3059.70_485.txt","DUPES/out_yolo_ball_track_bytex_ball_labels_022__SHOT__t3028.10-t3059.70_485.txt","43","duplicate_exact"
"move","out/yolo/ball_track_bytex_ball_recall_tight/labels/022__SHOT__t3028.10-t3059.70_485.txt","DUPES/out_yolo_ball_track_bytex_ball_recall_tight_labels_022__SHOT__t3028.10-t3059.70_485.txt","43","duplicate_exact"
