"NormKey","GroupCount","IsKeeper","KeeperHint","HasDebug","LengthMB","LastWriteTime","FullName"
"023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","True","False","False","0.81","11/17/2025 4:29:10 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","1.05","11/17/2025 4:29:24 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","2.24","11/17/2025 4:29:39 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","4.53","11/17/2025 4:29:55 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","4.93","11/17/2025 4:30:11 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","5.39","11/17/2025 4:30:27 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4"
"023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","7.21","11/17/2025 4:30:44 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","True","False","False","0.81","11/17/2025 4:30:58 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","1.05","11/17/2025 4:31:12 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","2.18","11/17/2025 4:31:26 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","4.13","11/17/2025 4:31:41 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","4.5","11/17/2025 4:31:56 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","4.94","11/17/2025 4:32:13 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","6.43","11/17/2025 4:32:29 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00","2","True","False","False","2.9","10/5/2025 11:55:24 AM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00","2","False","False","False","64.49","10/30/2025 3:54:55 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","True","False","False","1.77","11/17/2025 4:33:11 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","False","False","False","2.4","11/17/2025 4:33:54 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","False","False","False","6.32","11/17/2025 4:34:38 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","False","False","False","12.94","11/17/2025 4:35:24 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","False","False","False","14.5","11/17/2025 4:36:15 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","False","False","False","16.65","11/17/2025 4:37:09 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","False","False","False","23.34","11/17/2025 4:38:05 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","False","False","False","0.24","11/17/2025 11:19:28 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","False","False","False","0.31","11/17/2025 11:19:31 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","False","False","False","0.46","11/17/2025 11:19:34 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","False","False","False","0.7","11/17/2025 11:19:38 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","False","False","False","0.85","11/17/2025 11:19:41 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","False","False","False","1.1","11/17/2025 11:19:45 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","14","False","False","False","1.43","11/17/2025 11:19:48 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.mp4"
"025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","True","False","False","0.81","11/17/2025 4:38:19 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","1","11/17/2025 4:38:33 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","2","11/17/2025 4:38:47 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","3.83","11/17/2025 4:39:04 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","4.63","11/17/2025 4:39:19 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","5.35","11/17/2025 4:39:34 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4"
"025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","7.3","11/17/2025 4:39:50 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST.__CINEMATIC.mp4"
"026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","True","False","False","0.72","11/17/2025 4:40:04 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","0.91","11/17/2025 4:40:19 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","2.01","11/17/2025 4:40:33 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","4.11","11/17/2025 4:40:49 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","4.98","11/17/2025 4:41:05 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","5.91","11/17/2025 4:41:21 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4"
"026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","7.17","11/17/2025 4:41:38 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","True","False","False","1.09","11/17/2025 4:42:02 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","1.39","11/17/2025 4:42:26 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","3.18","11/17/2025 4:42:51 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","6.71","11/17/2025 4:43:20 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","7.91","11/17/2025 4:43:47 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","9.22","11/17/2025 4:44:15 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC.__CINEMATIC.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","7","False","False","False","12.11","11/17/2025 4:44:44 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2937600.00-t3002400.00","2","True","False","False","2.9","10/5/2025 11:55:24 AM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2937600.00-t3002400.00.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2937600.00-t3002400.00","2","False","False","False","94.39","10/30/2025 3:17:47 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2937600.00-t3002400.00.mp4"
"027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2937600.00-t3002400.00 param($m) $m.Value.Split('.') | Select-Object -First 2 -Join '.' ","13","True","False","False","32.67","11/15/2025 7:42:54 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\atomic_clips\_quarantine\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2937600.00-t3002400.00.__CINEMATIC.mp4"
