"NormKey","GroupCount","IsKeeper","IsFinal","HasDebug","LengthMB","LastWriteTime","FullName"
"012__2025-09-13__TSC_vs_NEOFC__GOAL__t1705.20-t1708.50_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.3","1/16/2026 5:43:08 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\012__2025-09-13__TSC_vs_NEOFC__GOAL__t1705.20-t1708.50_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","8.51","1/16/2026 5:43:49 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.63","1/16/2026 5:46:49 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.49","1/16/2026 5:47:09 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"013__2025-09-13__TSC_vs_NEOFC__GOAL__t1767.50-t1772.60_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","2.9","1/16/2026 5:55:27 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\013__2025-09-13__TSC_vs_NEOFC__GOAL__t1767.50-t1772.60_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"013__2025-09-13__TSC_vs_NEOFC__GOAL__t1767.50-t1772.60_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.33","1/16/2026 5:56:30 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\013__2025-09-13__TSC_vs_NEOFC__GOAL__t1767.50-t1772.60_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t77400.00-t78360.00.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","8.56","1/16/2026 5:58:38 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t77400.00-t78360.00.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t77400.00-t78360.00.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.82","1/16/2026 6:01:16 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t77400.00-t78360.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t77400.00-t78360.00.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.63","1/16/2026 6:01:44 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t77400.00-t78360.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","10.91","1/16/2026 6:13:31 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.65","1/16/2026 6:18:19 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\014__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","5.23","1/16/2026 6:29:55 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.48","1/16/2026 6:32:52 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"016__2025-09-13__TSC_vs_NEOFC__SHOT__t2029.90-t2039.50_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","5.45","1/16/2026 6:38:09 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\016__2025-09-13__TSC_vs_NEOFC__SHOT__t2029.90-t2039.50_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"016__2025-09-13__TSC_vs_NEOFC__SHOT__t2029.90-t2039.50_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.47","1/16/2026 6:41:23 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\016__2025-09-13__TSC_vs_NEOFC__SHOT__t2029.90-t2039.50_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"017__2025-09-13__TSC_vs_NEOFC__SHOT__t2284.90-t2298.20_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","7.25","1/16/2026 6:49:27 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\017__2025-09-13__TSC_vs_NEOFC__SHOT__t2284.90-t2298.20_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"017__2025-09-13__TSC_vs_NEOFC__SHOT__t2284.90-t2298.20_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.49","1/16/2026 6:53:09 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\017__2025-09-13__TSC_vs_NEOFC__SHOT__t2284.90-t2298.20_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"018__2025-09-13__TSC_vs_NEOFC__SHOT__t2419.50-t2425.60_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","3.16","1/16/2026 7:00:34 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\018__2025-09-13__TSC_vs_NEOFC__SHOT__t2419.50-t2425.60_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"018__2025-09-13__TSC_vs_NEOFC__SHOT__t2419.50-t2425.60_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.35","1/16/2026 7:02:17 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\018__2025-09-13__TSC_vs_NEOFC__SHOT__t2419.50-t2425.60_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"019__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","2.76","1/16/2026 7:06:49 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\019__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"019__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.36","1/16/2026 7:09:03 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\019__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"020__2025-09-13__TSC_vs_NEOFC__GOAL__t2816.60-t2831.80_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","7.67","1/16/2026 7:14:13 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\020__2025-09-13__TSC_vs_NEOFC__GOAL__t2816.60-t2831.80_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"020__2025-09-13__TSC_vs_NEOFC__GOAL__t2816.60-t2831.80_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.5","1/16/2026 7:18:10 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\020__2025-09-13__TSC_vs_NEOFC__GOAL__t2816.60-t2831.80_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"021__2025-09-13__TSC_vs_NEOFC__SHOT__t2860.70-t2873.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","6.14","1/16/2026 7:27:26 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\021__2025-09-13__TSC_vs_NEOFC__SHOT__t2860.70-t2873.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"021__2025-09-13__TSC_vs_NEOFC__SHOT__t2860.70-t2873.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.54","1/16/2026 7:31:34 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\021__2025-09-13__TSC_vs_NEOFC__SHOT__t2860.70-t2873.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"021__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1437.00-t1472.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","True","True","False","19.83","1/16/2026 7:35:34 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\021__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1437.00-t1472.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"021__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1437.00-t1472.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","3.93","1/16/2026 7:41:28 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\021__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1437.00-t1472.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"021__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1437.00-t1472.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","1.3","1/16/2026 7:43:40 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\021__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1437.00-t1472.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"021__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1437.00-t1472.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","0.9","1/16/2026 7:44:58 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\021__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1437.00-t1472.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"022__2025-09-20__TSC_vs_Greenwood__GOAL__t1578.00-t1586.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","4.79","1/16/2026 7:54:31 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\022__2025-09-20__TSC_vs_Greenwood__GOAL__t1578.00-t1586.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"022__2025-09-20__TSC_vs_Greenwood__GOAL__t1578.00-t1586.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.53","1/16/2026 7:56:46 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\022__2025-09-20__TSC_vs_Greenwood__GOAL__t1578.00-t1586.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"023__2025-09-13__TSC_vs_NEOFC__SHOT__t3098.90-t3108.80_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","6.05","1/16/2026 7:58:04 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\023__2025-09-13__TSC_vs_NEOFC__SHOT__t3098.90-t3108.80_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"023__2025-09-13__TSC_vs_NEOFC__SHOT__t3098.90-t3108.80_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.47","1/16/2026 8:01:51 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\023__2025-09-13__TSC_vs_NEOFC__SHOT__t3098.90-t3108.80_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","True","True","False","6.39","1/16/2026 8:03:06 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","1.58","1/16/2026 8:06:21 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","0.71","1/16/2026 8:06:38 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","4","False","True","False","0.54","1/16/2026 8:06:56 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\023__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1711.00-t1722.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","5.81","1/16/2026 8:13:57 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.74","1/16/2026 8:16:20 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.55","1/16/2026 8:16:40 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1871.00-t1881.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","20.61","1/16/2026 8:21:05 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.17","1/16/2026 8:23:27 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\024__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2718000.00-t2754000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","6.54","1/16/2026 8:25:21 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.53","1/16/2026 8:28:13 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\025__2025-09-20__TSC_vs_Greenwood__GOAL__t1885.00-t1895.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","5.98","1/16/2026 8:29:36 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.64","1/16/2026 8:31:05 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.51","1/16/2026 8:31:20 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2203200.00-t2232000.00.__CINEMATIC__SEGMENT_SMOOTH","2","True","True","False","15.42","1/16/2026 8:32:42 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2203200.00-t2232000.00.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2203200.00-t2232000.00.__CINEMATIC__SEGMENT_SMOOTH","2","False","True","False","0.3","1/16/2026 8:34:25 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2203200.00-t2232000.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","7.38","1/16/2026 8:35:36 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.61","1/16/2026 8:37:17 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.48","1/16/2026 8:37:32 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\026__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1800.00-t1810.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","True","True","False","6.27","1/16/2026 8:39:18 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1800.00-t1810.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
"026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1800.00-t1810.00_portrait_POST.__CINEMATIC__SEGMENT_SMOOTH","3","False","True","False","0.76","1/16/2026 8:41:23 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\portrait_reels\clean\026__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1800.00-t1810.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC__SEGMENT_SMOOTH_portrait_FINAL.mp4"
