"NormKey","GroupCount","IsKeeper","KeeperHint","HasDebug","LengthMB","LastWriteTime","FullName"
"stabilized","873","False","False","False","4.89","11/17/2025 4:42:38 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","7.91","11/17/2025 4:43:05 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","9.22","11/17/2025 4:43:34 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","12.11","11/17/2025 4:44:02 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","19.02","11/17/2025 4:44:30 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2040.00-t2058.00_portrait_POST\follow\stabilized.mp4"
"stabilized","873","False","False","False","3.42","11/17/2025 4:45:23 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\027__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2937600.00-t3002400.00.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","0.98","11/17/2025 4:54:41 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","1.34","11/17/2025 4:54:59 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","2.94","11/17/2025 4:55:17 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","5.07","11/17/2025 4:55:36 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","6.22","11/17/2025 4:55:54 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","8.28","11/17/2025 4:56:14 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","12.88","11/17/2025 4:56:34 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST\follow\stabilized.mp4"
"stabilized","873","False","False","False","1.32","11/17/2025 4:56:59 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","1.9","11/17/2025 4:57:27 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","4.57","11/17/2025 4:57:53 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","7.73","11/17/2025 4:58:19 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","9.24","11/17/2025 4:58:45 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","12.07","11/17/2025 4:59:13 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","19.35","11/17/2025 4:59:41 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\029__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_POST\follow\stabilized.mp4"
"stabilized","873","False","False","False","2.66","11/17/2025 5:00:20 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","4.2","11/17/2025 5:01:06 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","10.41","11/17/2025 5:01:56 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","15.54","11/17/2025 5:02:48 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","17.64","11/17/2025 5:03:37 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","23.02","11/17/2025 5:04:26 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","38.32","11/17/2025 5:05:19 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\030__2025-09-20__TSC_vs_Greenwood__FREE_KICK_WON_GOAL__t2175.00-t2211.00_portrait_POST\follow\stabilized.mp4"
"stabilized","873","False","False","False","1.43","11/17/2025 5:06:00 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","1.95","11/17/2025 5:06:27 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","4.5","11/17/2025 5:06:55 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","8.27","11/17/2025 5:07:24 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","10.28","11/17/2025 5:07:53 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","13.79","11/17/2025 5:08:23 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","19.9","11/17/2025 5:08:52 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\031__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2245.00-t2266.00_portrait_POST\follow\stabilized.mp4"
"stabilized","873","False","False","False","1.43","11/17/2025 5:09:18 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","2.12","11/17/2025 5:09:40 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","4.87","11/17/2025 5:10:04 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","7.65","11/17/2025 5:10:29 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","8.53","11/17/2025 5:10:56 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","11.25","11/17/2025 5:11:26 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","18.96","11/17/2025 5:11:56 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST\follow\stabilized.mp4"
"stabilized","873","False","False","False","1.41","11/17/2025 5:12:25 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","1.97","11/17/2025 5:12:53 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","4.57","11/17/2025 5:13:21 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","8.11","11/17/2025 5:13:50 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","9.73","11/17/2025 5:14:19 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","12.91","11/17/2025 5:14:47 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","20.04","11/17/2025 5:15:18 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST\follow\stabilized.mp4"
"stabilized","873","False","False","False","1.42","11/17/2025 5:15:44 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","2.06","11/17/2025 5:16:08 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","5.26","11/17/2025 5:16:32 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","7.91","11/17/2025 5:16:56 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","8.79","11/17/2025 5:17:24 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","11.78","11/17/2025 5:17:52 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","20.07","11/17/2025 5:18:23 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2646.00-t2665.00_portrait_POST\follow\stabilized.mp4"
"stabilized","873","False","False","False","1.12","11/17/2025 5:18:49 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","1.58","11/17/2025 5:19:10 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","3.81","11/17/2025 5:19:31 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","5.98","11/17/2025 5:19:53 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","6.72","11/17/2025 5:20:16 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","8.99","11/17/2025 5:20:38 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","14.88","11/17/2025 5:21:03 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST\follow\stabilized.mp4"
"stabilized","873","False","False","False","0.98","11/17/2025 5:21:23 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","1.35","11/17/2025 5:21:40 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","2.9","11/17/2025 5:21:55 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","4.63","11/17/2025 5:22:11 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","5.49","11/17/2025 5:22:28 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","7.13","11/17/2025 5:22:44 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","10.89","11/17/2025 5:23:00 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\036__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2705.00-t2715.00_portrait_POST\follow\stabilized.mp4"
"stabilized","873","False","False","False","1.57","11/17/2025 5:23:24 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\037__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-t2749.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","2.36","11/17/2025 5:23:52 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\037__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-t2749.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","5.82","11/17/2025 5:24:22 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\037__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-t2749.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","8.13","11/17/2025 5:24:55 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\037__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-t2749.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","9.32","11/17/2025 5:25:34 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\037__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-t2749.00_portrait_POST.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","13.28","11/17/2025 5:26:05 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\037__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-t2749.00_portrait_POST.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","22.02","11/17/2025 5:26:36 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\037__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-t2749.00_portrait_POST\follow\stabilized.mp4"
"stabilized","873","False","False","False","3.28","11/17/2025 5:27:35 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","5.31","11/17/2025 5:28:53 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","14.61","11/17/2025 5:30:07 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","21.88","11/17/2025 5:31:19 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","25.46","11/17/2025 5:32:36 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC.__CINEMATIC\follow\stabilized.mp4"
"stabilized","873","False","False","False","35.09","11/17/2025 5:33:57 PM","C:\Users\scott\OneDrive\SoccerVideoMedia\out\autoframe_work\cinematic\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t2770.00-t2827.00_portrait_POST.__CINEMATIC\follow\stabilized.mp4"
