"Key","KeeperPath","KeeperBytes","CandidatePath","CandidateBytes","SizeDeltaPct"
"1080x1920@9.9s","out\reels\portrait_1080x1920\misc\023__SHOT__t3098.90-t3108.80.mp4","31547615","out\reels\portrait_1080x1920\023__2025-09-13__TSC_vs_NEOFC__SHOT__t3098.90-t3108.80_portrait_POST.mp4","6218282","80.29"
"1080x1920@9.9s","out\reels\portrait_1080x1920\misc\023__SHOT__t3098.90-t3108.80.mp4","31547615","out\reels\tiktok\010__GOAL__t1541.10-t1547.90__ZOOM__tiktok.mp4","5636130","82.13"
"1080x1920@9.9s","out\reels\portrait_1080x1920\misc\023__SHOT__t3098.90-t3108.80.mp4","31547615","out\reels\portrait_1080x1920\010__CROSS__t1541.10-t1547.90.mp4","5239501","83.39"
"1080x1920@9.9s","out\reels\portrait_1080x1920\misc\023__SHOT__t3098.90-t3108.80.mp4","31547615","out\reels\tiktok\010__GOAL__t1541.10-t1547.90__BASE__tiktok.mp4","4961212","84.27"
"1080x1920@15.3s","out\reels\portrait_1080x1920\misc\011__SHOTS__t1655.00-t1670.30.mp4","33158238","out\reels\portrait_1080x1920\2025-09-13__TSC_vs_NEOFC\011__2025-09-13__TSC_vs_NEOFC__SHOTS__t1655.00-t1670.30_portrait_POST.mp4","28121747","15.19"
"1080x1920@15.3s","out\reels\portrait_1080x1920\misc\011__SHOTS__t1655.00-t1670.30.mp4","33158238","out\branded_clips\REELS\2025-09-13__TSC_vs_NEOFC\011__2025-09-13__TSC_vs_NEOFC__SHOTS__t1655.00-t1670.30_portrait_POST__REEL.mp4","27355540","17.5"
"1080x1920@15.3s","out\reels\portrait_1080x1920\misc\011__SHOTS__t1655.00-t1670.30.mp4","33158238","out\portrait_reels\branded\006__2025-09-13__TSC_vs_NEOFC__DEFENSE__t699.30-t711.50_portrait_POST.mp4","13472764","59.37"
"1080x1920@15.3s","out\reels\portrait_1080x1920\misc\011__SHOTS__t1655.00-t1670.30.mp4","33158238","out\reels\portrait_1080x1920\011__2025-09-13__TSC_vs_NEOFC__SHOTS__t1655.00-t1670.30_portrait_POST.mp4","8809337","73.43"
"1080x1920@15.7s","out\reels\portrait_1080x1920\_quarantine\011__SHOTS__t1655.00-t1670.30.mp4","29006379","out\portrait_reels\reels\011__SHOTS__t1655.00-t1670.30_portrait.mp4","19003902","34.48"
"1080x1920@15.7s","out\reels\portrait_1080x1920\_quarantine\011__SHOTS__t1655.00-t1670.30.mp4","29006379","out\reels\portrait_1080x1920\011__SHOTS__t1655.00-t1670.30.mp4","8905669","69.3"
"1080x1920@15.7s","out\reels\portrait_1080x1920\_quarantine\011__SHOTS__t1655.00-t1670.30.mp4","29006379","out\reels\tiktok\011__GOAL__t1655.00-t1670.30__BASE__tiktok.mp4","8533264","70.58"
"1080x1920@3.3s","out\reels\portrait_1080x1920\misc\012__GOAL__t1705.20-t1708.50.mp4","9612186","out\reels\portrait_1080x1920\2025-09-13__TSC_vs_NEOFC\012__2025-09-13__TSC_vs_NEOFC__GOAL__t1705.20-t1708.50_portrait_POST.mp4","6773022","29.54"
"1080x1920@3.3s","out\reels\portrait_1080x1920\misc\012__GOAL__t1705.20-t1708.50.mp4","9612186","out\branded_clips\REELS\2025-09-13__TSC_vs_NEOFC\012__2025-09-13__TSC_vs_NEOFC__GOAL__t1705.20-t1708.50_portrait_POST__REEL.mp4","6179084","35.72"
"1080x1920@3.3s","out\reels\portrait_1080x1920\misc\012__GOAL__t1705.20-t1708.50.mp4","9612186","out\reels\portrait_1080x1920\012__2025-09-13__TSC_vs_NEOFC__GOAL__t1705.20-t1708.50_portrait_POST.mp4","2166447","77.46"
"1080x1920@8s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.mp4","31434439","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\022__2025-09-20__TSC_vs_Greenwood__GOAL__t1578.00-t1586.00_portrait_POST.mp4","26064541","17.08"
"1080x1920@8s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.mp4","31434439","out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\022__2025-09-20__TSC_vs_Greenwood__GOAL__t1578.00-t1586.00_portrait_POST__REEL.mp4","15200207","51.64"
"1080x1920@8s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.mp4","31434439","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST__REEL.mp4","15011196","52.25"
"1080x1920@8s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.mp4","31434439","out\reels\portrait_1080x1920\_quarantine\012__GOAL__t1705.20-t1708.50.mp4","14641214","53.42"
"1080x1920@8s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.mp4","31434439","out\portrait_reels\clean\001__SHOT__t135.00-t145.00.__DEBUG_FINAL_portrait_FINAL.mp4","13899535","55.78"
"1080x1920@8s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.mp4","31434439","out\reels\portrait_1080x1920\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.mp4","7139607","77.29"
"1080x1920@8s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.mp4","31434439","out\reels\portrait_1080x1920\022__2025-09-20__TSC_vs_Greenwood__GOAL__t1578.00-t1586.00_portrait_POST.mp4","6517537","79.27"
"1080x1920@8s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.mp4","31434439","out\reels\tiktok\012__GOAL__t1705.20-t1708.50__ZOOM__tiktok.mp4","6210841","80.24"
"1080x1920@8s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.mp4","31434439","out\reels\portrait_1080x1920\012__GOAL__t1705.20-t1708.50.mp4","4647383","85.22"
"1080x1920@8s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t1512.00-t1520.00_portrait_POST.mp4","31434439","out\reels\tiktok\012__GOAL__t1705.20-t1708.50__BASE__tiktok.mp4","4422314","85.93"
"1080x1920@5.1s","out\reels\portrait_1080x1920\misc\019__SHOT__t2633.00-t2638.10.mp4","18156778","out\reels\portrait_1080x1920\misc\013__GOAL__t1767.50-t1772.60.mp4","10666285","41.25"
"1080x1920@5.1s","out\reels\portrait_1080x1920\misc\019__SHOT__t2633.00-t2638.10.mp4","18156778","out\branded_clips\REELS\2025-09-13__TSC_vs_NEOFC\019__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_POST__REEL.mp4","8980981","50.54"
"1080x1920@5.1s","out\reels\portrait_1080x1920\misc\019__SHOT__t2633.00-t2638.10.mp4","18156778","out\reels\portrait_1080x1920\2025-09-13__TSC_vs_NEOFC\013__2025-09-13__TSC_vs_NEOFC__GOAL__t1767.50-t1772.60_portrait_POST.mp4","8911831","50.92"
"1080x1920@5.1s","out\reels\portrait_1080x1920\misc\019__SHOT__t2633.00-t2638.10.mp4","18156778","out\reels\portrait_1080x1920\2025-09-13__TSC_vs_NEOFC\019__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_POST.mp4","8739827","51.86"
"1080x1920@5.1s","out\reels\portrait_1080x1920\misc\019__SHOT__t2633.00-t2638.10.mp4","18156778","out\branded_clips\REELS\2025-09-13__TSC_vs_NEOFC\013__2025-09-13__TSC_vs_NEOFC__GOAL__t1767.50-t1772.60_portrait_POST__REEL.mp4","8282157","54.39"
"1080x1920@5.1s","out\reels\portrait_1080x1920\misc\019__SHOT__t2633.00-t2638.10.mp4","18156778","out\reels\portrait_1080x1920\019__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_POST.mp4","2935251","83.83"
"1080x1920@5.1s","out\reels\portrait_1080x1920\misc\019__SHOT__t2633.00-t2638.10.mp4","18156778","out\reels\portrait_1080x1920\013__2025-09-13__TSC_vs_NEOFC__GOAL__t1767.50-t1772.60_portrait_POST.mp4","2716150","85.04"
"1080x1920@44s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST.mp4","173200947","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00__REEL.mp4","78963734","54.41"
"1080x1920@44s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST.mp4","173200947","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST__REEL.mp4","78940178","54.42"
"1080x1920@44s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST.mp4","173200947","out\reels\portrait_1080x1920\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-t865.00_portrait_POST.mp4","36472036","78.94"
"1080x1920@6.9s","out\reels\portrait_1080x1920\_quarantine\013__GOAL__t1767.50-t1772.60.mp4","11879139","out\reels\portrait_1080x1920\_quarantine\018__SHOT__t2419.50-t2425.60.mp4","9431259","20.61"
"1080x1920@6.9s","out\reels\portrait_1080x1920\_quarantine\013__GOAL__t1767.50-t1772.60.mp4","11879139","out\portrait_reels\reels\018__SHOT__t2419.50-t2425.60_portrait.mp4","7440826","37.36"
"1080x1920@6.9s","out\reels\portrait_1080x1920\_quarantine\013__GOAL__t1767.50-t1772.60.mp4","11879139","out\reels\tiktok\013__GOAL__t1767.50-t1772.60__ZOOM__tiktok.mp4","4538203","61.8"
"1080x1920@6.9s","out\reels\portrait_1080x1920\_quarantine\013__GOAL__t1767.50-t1772.60.mp4","11879139","out\reels\tiktok\018__SHOT__t2419.50-t2425.60__ZOOM__tiktok.mp4","4042171","65.97"
"1080x1920@6.9s","out\reels\portrait_1080x1920\_quarantine\013__GOAL__t1767.50-t1772.60.mp4","11879139","out\reels\portrait_1080x1920\018__SHOT__t2419.50-t2425.60.mp4","3725975","68.63"
"1080x1920@6.9s","out\reels\portrait_1080x1920\_quarantine\013__GOAL__t1767.50-t1772.60.mp4","11879139","out\reels\portrait_1080x1920\013__GOAL__t1767.50-t1772.60.mp4","3712936","68.74"
"1080x1920@6.9s","out\reels\portrait_1080x1920\_quarantine\013__GOAL__t1767.50-t1772.60.mp4","11879139","out\reels\tiktok\013__GOAL__t1767.50-t1772.60__BASE__tiktok.mp4","3595743","69.73"
"1080x1920@6.9s","out\reels\portrait_1080x1920\_quarantine\013__GOAL__t1767.50-t1772.60.mp4","11879139","out\reels\tiktok\018__SHOT__t2419.50-t2425.60__BASE__tiktok.mp4","3483664","70.67"
"1080x1920@17s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","66932117","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.mp4","66198514","1.1"
"1080x1920@17s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","66932117","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00__REEL.mp4","31196450","53.39"
"1080x1920@17s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","66932117","out\branded_clips\REELS\2025-09-20__TSC_vs_Greenwood\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST__REEL.mp4","31188806","53.4"
"1080x1920@17s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","66932117","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST__REEL.mp4","31159378","53.45"
"1080x1920@17s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","66932117","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\005__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t21000.00-t22020.00__REEL.mp4","31036134","53.63"
"1080x1920@17s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","66932117","out\portrait_reels\branded\007__2025-09-20__TSC_vs_Greenwood__DRIBBLING_SHOT__t739.00-t752.00_portrait_POST.mp4","22509421","66.37"
"1080x1920@17s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","66932117","out\portrait_reels\branded\023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1316.00-t1329.00_portrait_POST.mp4","21615870","67.7"
"1080x1920@17s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","66932117","out\portrait_reels\branded\013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t988.00-t1001.00_portrait_POST.mp4","21315595","68.15"
"1080x1920@17s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","66932117","out\portrait_reels\branded\030__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1898.00-t1911.00_portrait_POST.mp4","20911917","68.76"
"1080x1920@17s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","66932117","out\portrait_reels\branded\028__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2092.00-t2105.00_portrait_POST.mp4","20718106","69.05"
"1080x1920@17s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","66932117","out\portrait_reels\branded\011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t689.00-t702.00_portrait_POST.mp4","20657442","69.14"
"1080x1920@17s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","66932117","out\reels\portrait_1080x1920\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","14963981","77.64"
"1080x1920@17s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-t897.00_portrait_POST.mp4","66932117","out\reels\portrait_1080x1920\032__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2544.00-t2561.00_portrait_POST.mp4","13550605","79.75"
"1080x1920@24.6s","out\reels\portrait_1080x1920\_quarantine\014__GOAL__t1904.20-t1925.20.mp4","49470325","out\portrait_reels\branded\037__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-t2749.00_portrait_POST.mp4","34886563","29.48"
"1080x1920@24.6s","out\reels\portrait_1080x1920\_quarantine\014__GOAL__t1904.20-t1925.20.mp4","49470325","out\portrait_reels\branded\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2894.00-t2914.00_portrait_POST.mp4","33672737","31.93"
"1080x1920@24.6s","out\reels\portrait_1080x1920\_quarantine\014__GOAL__t1904.20-t1925.20.mp4","49470325","out\portrait_reels\branded\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.mp4","32606081","34.09"
"1080x1920@24.6s","out\reels\portrait_1080x1920\_quarantine\014__GOAL__t1904.20-t1925.20.mp4","49470325","out\portrait_reels\branded\003__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t421.00-t441.00_portrait_POST.mp4","32277309","34.75"
"1080x1920@24.6s","out\reels\portrait_1080x1920\_quarantine\014__GOAL__t1904.20-t1925.20.mp4","49470325","out\portrait_reels\branded\038__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t2411.00-t2431.00_portrait_POST.mp4","31335829","36.66"
"1080x1920@24.6s","out\reels\portrait_1080x1920\_quarantine\014__GOAL__t1904.20-t1925.20.mp4","49470325","out\portrait_reels\reels\014__GOAL__t1904.20-t1925.20_portrait.mp4","30310484","38.73"
"1080x1920@24.6s","out\reels\portrait_1080x1920\_quarantine\014__GOAL__t1904.20-t1925.20.mp4","49470325","out\reels\portrait_1080x1920\014__GOAL__t1904.20-t1925.20.mp4","15226800","69.22"
"1080x1920@8.2s","out\reels\portrait_1080x1920\misc\015__DRIBBLING__t1972.50-t1980.70.mp4","35029387","out\reels\portrait_1080x1920\2025-09-13__TSC_vs_NEOFC\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.mp4","16397224","53.19"
"1080x1920@8.2s","out\reels\portrait_1080x1920\misc\015__DRIBBLING__t1972.50-t1980.70.mp4","35029387","out\branded_clips\REELS\2025-09-13__TSC_vs_NEOFC\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST__REEL.mp4","15525283","55.68"
"1080x1920@8.2s","out\reels\portrait_1080x1920\misc\015__DRIBBLING__t1972.50-t1980.70.mp4","35029387","out\reels\portrait_1080x1920\015__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_POST.mp4","5228489","85.07"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\020__2025-09-20__TSC_vs_RVFC__SHOT__t1236.00-t1243.00_portrait_POST.mp4","23742726","4.1"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_Greenwood\015__2025-09-20__TSC_vs_Greenwood__SHOT__t1081.00-t1088.00_portrait_POST.mp4","19102500","22.84"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__REEL.mp4","19024251","23.16"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\015__2025-09-20__TSC_vs_RVFC__SHOT__t930.00-t937.00_portrait_POST.mp4","17408033","29.69"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\branded_clips\REELS\2025-10-04__TSC_vs_FC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__REEL.mp4","13461454","45.63"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\020__2025-09-20__TSC_vs_RVFC__SHOT__t74160.00-t74580.00__REEL.mp4","13325580","46.18"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\020__2025-09-20__TSC_vs_RVFC__SHOT__t1236.00-t1243.00_portrait_POST__REEL.mp4","13325468","46.18"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST__REEL.mp4","13210066","46.64"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\015__2025-09-20__TSC_vs_RVFC__SHOT__t930.00-t937.00_portrait_POST__REEL.mp4","13076498","47.18"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00__REEL.mp4","13055651","47.27"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\reels\portrait_1080x1920\015__2025-09-20__TSC_vs_RVFC__SHOT__t930.00-t937.00_portrait_POST.mp4","5509274","77.75"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\reels\portrait_1080x1920\020__2025-09-20__TSC_vs_RVFC__SHOT__t1236.00-t1243.00_portrait_POST.mp4","5384141","78.25"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\reels\portrait_1080x1920\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","5286893","78.65"
"1080x1920@7s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00_portrait_POST.mp4","24758108","out\reels\portrait_1080x1920\015__2025-09-20__TSC_vs_Greenwood__SHOT__t1081.00-t1088.00_portrait_POST.mp4","4378083","82.32"
"1080x1920@9s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.mp4","29360645","out\reels\portrait_1080x1920\_quarantine\015__DRIBBLING__t1972.50-t1980.70.mp4","17651083","39.88"
"1080x1920@9s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.mp4","29360645","out\branded_clips\REELS\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST__REEL.mp4","17033608","41.98"
"1080x1920@9s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.mp4","29360645","out\portrait_reels\reels\015__DRIBBLING__t1972.50-t1980.70_portrait.mp4","12002343","59.12"
"1080x1920@9s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.mp4","29360645","out\reels\portrait_1080x1920\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.mp4","6738007","77.05"
"1080x1920@9s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.mp4","29360645","out\reels\tiktok\015__DRIBBLING__t1972.50-t1980.70__ZOOM__tiktok.mp4","6688733","77.22"
"1080x1920@9s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.mp4","29360645","out\portrait_reels\branded\018__2025-09-13__TSC_vs_NEOFC__SHOT__t2419.50-t2425.60_portrait_POST.mp4","6437056","78.08"
"1080x1920@9s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.mp4","29360645","out\reels\portrait_1080x1920\015__DRIBBLING__t1972.50-t1980.70.mp4","5548162","81.1"
"1080x1920@9s","out\reels\portrait_1080x1920\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t2388.00-t2397.00_portrait_POST.mp4","29360645","out\reels\tiktok\015__DRIBBLING__t1972.50-t1980.70__BASE__tiktok.mp4","5428853","81.51"
"1080x1920@9.6s","out\reels\portrait_1080x1920\misc\016__SHOT__t2029.90-t2039.50.mp4","32831464","out\branded_clips\REELS\2025-09-13__TSC_vs_NEOFC\016__2025-09-13__TSC_vs_NEOFC__SHOT__t2029.90-t2039.50_portrait_POST__REEL.mp4","17847301","45.64"
