"Hash","RelativePath","FullPath","SizeBytes","Reason"
"F7D9AC9B1FBAB462204C737B30B5B1D2FFBB434E988AA4D76E49EA07B5C155D2","out\follow_diag\004__PRESSURE__t640.00-t663.00\seg2.__OVERLAY.mp4","C:\Users\scott\soccer-video\out\follow_diag\004__PRESSURE__t640.00-t663.00\seg2.__OVERLAY.mp4","21678649","single-bucket-collapse:o"
"16CF94944F2F30E371CF30124A47CEE12A2C2DEEB63C09F0512459A38B738D32","out\masters\2025-09-13__TSC_vs_NEOFC__MASTER.mp4","C:\Users\scott\soccer-video\out\masters\2025-09-13__TSC_vs_NEOFC__MASTER.mp4","3938848268","single-bucket-collapse:o"
"CF64BF14D41A8839DA603C712644E2A35156D0291AD8296DEBB489683A438081","out\masters\2025-09-20__TSC_vs_Greenwood__MASTER.mp4","C:\Users\scott\soccer-video\out\masters\2025-09-20__TSC_vs_Greenwood__MASTER.mp4","5010897397","single-bucket-collapse:o"
"F325BE29C4226397172AEDB7469D04A9DD13994418AEA4C99E11F56D4ACDC8A2","out\masters\2025-09-20__TSC_vs_RVFC__MASTER.mp4","C:\Users\scott\soccer-video\out\masters\2025-09-20__TSC_vs_RVFC__MASTER.mp4","4919311191","single-bucket-collapse:o"
"ADBED55E49B7D160FC2072931171AC4BEEC014FA12A1AE01C7F0F031815D487F","out\masters\2025-10-04__TSC_vs_FC_Tulsa_Black__MASTER.mp4","C:\Users\scott\soccer-video\out\masters\2025-10-04__TSC_vs_FC_Tulsa_Black__MASTER.mp4","3015374216","single-bucket-collapse:o"
"C3C07D488BA919C484403764DDB69CB3D9B258034CB8CACA425FAAE08F9C47F4","out\masters\TSC_SLSG_FallFestival_2025__MASTER.mp4","C:\Users\scott\soccer-video\out\masters\TSC_SLSG_FallFestival_2025__MASTER.mp4","1108737394","single-bucket-collapse:o"
"A51642127298798F739F147CA1AE6EB2E94E3E5B8515CABAE4D3DF064A7E70F2","out\portrait_reels\branded\_portrait_BRAND.mp4","C:\Users\scott\soccer-video\out\portrait_reels\branded\_portrait_BRAND.mp4","7752303","single-bucket-collapse:p"
"4AB6BBCB05E5D45FFE744A1CBF9FFD539F71E13490FB3EE982C99A28DA609FB3","out\reels\portrait_1080x1920\008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t61500.00-t62400.00.mp4","25280","single-bucket-collapse:p"
"4AB6BBCB05E5D45FFE744A1CBF9FFD539F71E13490FB3EE982C99A28DA609FB3","out\reels\portrait_1080x1920\009__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_SHOT__t62760.00-t63420.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\009__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_SHOT__t62760.00-t63420.00.mp4","25280","single-bucket-collapse:p"
"4AB6BBCB05E5D45FFE744A1CBF9FFD539F71E13490FB3EE982C99A28DA609FB3","out\reels\portrait_1080x1920\010__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t63480.00-t64800.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\010__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t63480.00-t64800.00.mp4","25280","single-bucket-collapse:p"
"4AB6BBCB05E5D45FFE744A1CBF9FFD539F71E13490FB3EE982C99A28DA609FB3","out\reels\portrait_1080x1920\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_GOAL__t74340.00-t75180.00.mp4","25280","single-bucket-collapse:p"
"4AB6BBCB05E5D45FFE744A1CBF9FFD539F71E13490FB3EE982C99A28DA609FB3","out\reels\portrait_1080x1920\013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t77400.00-t78360.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t77400.00-t78360.00.mp4","25280","single-bucket-collapse:p"
"215C5E93D9F32B6529064787CEF0CCF33957C9410B3DB4D97607514F1FB0614E","out\reels\portrait_1080x1920\011__2025-09-20__TSC_vs_Greenwood__GOAL__t54120.00-t54780.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\011__2025-09-20__TSC_vs_Greenwood__GOAL__t54120.00-t54780.00.mp4","26895","single-bucket-collapse:p"
"215C5E93D9F32B6529064787CEF0CCF33957C9410B3DB4D97607514F1FB0614E","out\reels\portrait_1080x1920\012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t58380.00-t59220.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\012__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t58380.00-t59220.00.mp4","26895","single-bucket-collapse:p"
"215C5E93D9F32B6529064787CEF0CCF33957C9410B3DB4D97607514F1FB0614E","out\reels\portrait_1080x1920\013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t59280.00-t60060.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\013__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t59280.00-t60060.00.mp4","26895","single-bucket-collapse:p"
"215C5E93D9F32B6529064787CEF0CCF33957C9410B3DB4D97607514F1FB0614E","out\reels\portrait_1080x1920\014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\014__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t63780.00-t64380.00.mp4","26895","single-bucket-collapse:p"
"215C5E93D9F32B6529064787CEF0CCF33957C9410B3DB4D97607514F1FB0614E","out\reels\portrait_1080x1920\016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t71700.00-t72540.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\016__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t71700.00-t72540.00.mp4","26895","single-bucket-collapse:p"
"215C5E93D9F32B6529064787CEF0CCF33957C9410B3DB4D97607514F1FB0614E","out\reels\portrait_1080x1920\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t72720.00-t73440.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\017__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t72720.00-t73440.00.mp4","26895","single-bucket-collapse:p"
"215C5E93D9F32B6529064787CEF0CCF33957C9410B3DB4D97607514F1FB0614E","out\reels\portrait_1080x1920\018__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t77520.00-t79740.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\018__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t77520.00-t79740.00.mp4","26895","single-bucket-collapse:p"
"215C5E93D9F32B6529064787CEF0CCF33957C9410B3DB4D97607514F1FB0614E","out\reels\portrait_1080x1920\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t82140.00-t82980.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\019__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t82140.00-t82980.00.mp4","26895","single-bucket-collapse:p"
"215C5E93D9F32B6529064787CEF0CCF33957C9410B3DB4D97607514F1FB0614E","out\reels\portrait_1080x1920\020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t83580.00-t84540.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\020__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t83580.00-t84540.00.mp4","26895","single-bucket-collapse:p"
"9AAFF99391E5414C3029A16825014323933B2811EA777B1B5526459B5D33D31C","out\reels\portrait_1080x1920\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4","16974","single-bucket-collapse:p"
"9AAFF99391E5414C3029A16825014323933B2811EA777B1B5526459B5D33D31C","out\reels\portrait_1080x1920\016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00.mp4","16974","single-bucket-collapse:p"
"9AAFF99391E5414C3029A16825014323933B2811EA777B1B5526459B5D33D31C","out\reels\portrait_1080x1920\017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t65280.00-t67440.00.mp4","16974","single-bucket-collapse:p"
"9AAFF99391E5414C3029A16825014323933B2811EA777B1B5526459B5D33D31C","out\reels\portrait_1080x1920\018__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t68820.00-t69180.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\018__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t68820.00-t69180.00.mp4","16974","single-bucket-collapse:p"
"9AAFF99391E5414C3029A16825014323933B2811EA777B1B5526459B5D33D31C","out\reels\portrait_1080x1920\019__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t69480.00-t70920.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\019__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t69480.00-t70920.00.mp4","16974","single-bucket-collapse:p"
"9AAFF99391E5414C3029A16825014323933B2811EA777B1B5526459B5D33D31C","out\reels\portrait_1080x1920\020__2025-09-20__TSC_vs_RVFC__SHOT__t74160.00-t74580.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\020__2025-09-20__TSC_vs_RVFC__SHOT__t74160.00-t74580.00.mp4","16974","single-bucket-collapse:p"
"9AAFF99391E5414C3029A16825014323933B2811EA777B1B5526459B5D33D31C","out\reels\portrait_1080x1920\021__2025-09-20__TSC_vs_RVFC__CROSS__t76500.00-t77580.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\021__2025-09-20__TSC_vs_RVFC__CROSS__t76500.00-t77580.00.mp4","16974","single-bucket-collapse:p"
"9AAFF99391E5414C3029A16825014323933B2811EA777B1B5526459B5D33D31C","out\reels\portrait_1080x1920\022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78000.00-t78600.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78000.00-t78600.00.mp4","16974","single-bucket-collapse:p"
"9AAFF99391E5414C3029A16825014323933B2811EA777B1B5526459B5D33D31C","out\reels\portrait_1080x1920\023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78960.00-t79740.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t78960.00-t79740.00.mp4","16974","single-bucket-collapse:p"
"9AAFF99391E5414C3029A16825014323933B2811EA777B1B5526459B5D33D31C","out\reels\portrait_1080x1920\024__2025-09-20__TSC_vs_RVFC__FREE_KICK__t84120.00-t85260.00.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\024__2025-09-20__TSC_vs_RVFC__FREE_KICK__t84120.00-t85260.00.mp4","16974","single-bucket-collapse:p"
"09B7014CFC6882C8936769D03E86F5E28841DF51F1CBCAFB9B66B1EBFE189FAA","out\reels\portrait_1080x1920\2025-10-04__TSC_vs_FC\001__2025-10-04__TSC_vs_FC_Tulsa_Black__DRIBBLING__t387-t412.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\2025-10-04__TSC_vs_FC\001__2025-10-04__TSC_vs_FC_Tulsa_Black__DRIBBLING__t387-t412.mp4","73554984","single-bucket-collapse:p"
"09B7014CFC6882C8936769D03E86F5E28841DF51F1CBCAFB9B66B1EBFE189FAA","out\reels\portrait_1080x1920\2025-10-04__TSC_vs_FC_Tulsa_Black\001__2025-10-04__TSC_vs_FC_Tulsa_Black__DRIBBLING__t387-t412.mp4","C:\Users\scott\soccer-video\out\reels\portrait_1080x1920\2025-10-04__TSC_vs_FC_Tulsa_Black\001__2025-10-04__TSC_vs_FC_Tulsa_Black__DRIBBLING__t387-t412.mp4","73554984","single-bucket-collapse:p"
