clip_path,portrait_path,render_done_at,render_preset,upscaled_path,upscale_done_at,branded_path,follow_brand_done_at,last_error,last_run_at
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_AND_SHOT__t2770.00-t2827.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\038__2025-09-20__TSC_vs_Greenwood__PRESSURE_AND_SHOT__t2770.00-t2827.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T01:17:50+00:00,cinematic,,,,,,2026-02-18T01:17:50+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_AND_SHOT__t2894.00-t2914.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\039__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_AND_SHOT__t2894.00-t2914.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T01:24:26+00:00,cinematic,,,,,,2026-02-18T01:24:26+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\001__2025-09-20__TSC_vs_RVFC__SHOT__t122.00-t131.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\001__2025-09-20__TSC_vs_RVFC__SHOT__t122.00-t131.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T01:27:17+00:00,cinematic,,,,,,2026-02-18T01:27:17+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\002__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_SHOT__t132.00-t148.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\002__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_SHOT__t132.00-t148.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T01:30:49+00:00,cinematic,,,,,,2026-02-18T01:30:49+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\003__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t15480.00-t16260.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\003__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t15480.00-t16260.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:13:35+00:00,cinematic,,,,,,2026-02-17T14:13:35+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\004__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t17880.00-t18720.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:15:39+00:00,cinematic,,,,,,2026-02-17T14:15:39+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\005__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t21000.00-t22020.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\005__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t21000.00-t22020.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:18:07+00:00,cinematic,,,,,,2026-02-17T14:18:07+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\006__2025-09-20__TSC_vs_RVFC__SHOT__t31020.00-t31680.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\006__2025-09-20__TSC_vs_RVFC__SHOT__t31020.00-t31680.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:19:44+00:00,cinematic,,,,,,2026-02-17T14:19:44+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\007__2025-09-20__TSC_vs_RVFC__PRESSURE_GOAL__t31740.00-t32820.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:22:18+00:00,cinematic,,,,,,2026-02-17T14:22:18+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\008__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t33900.00-t36000.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:27:01+00:00,cinematic,,,,,,2026-02-17T14:27:01+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t36240.00-t37200.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\009__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t36240.00-t37200.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:29:14+00:00,cinematic,,,,,,2026-02-17T14:29:14+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\010__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t40500.00-t41340.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:31:10+00:00,cinematic,,,,,,2026-02-17T14:31:10+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t41340.00-t42120.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\011__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t41340.00-t42120.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:32:59+00:00,cinematic,,,,,,2026-02-17T14:32:59+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\012__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t44760.00-t45420.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:34:32+00:00,cinematic,,,,,,2026-02-17T14:34:32+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\013__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t49260.00-t51900.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:41:38+00:00,cinematic,,,,,,2026-02-17T14:41:38+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\014__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t52800.00-t53820.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:45:05+00:00,cinematic,,,,,,2026-02-17T14:45:05+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\015__2025-09-20__TSC_vs_RVFC__SHOT__t55800.00-t56220.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:46:30+00:00,cinematic,,,,,,2026-02-17T14:46:30+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\016__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t59940.00-t61320.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:50:39+00:00,cinematic,,,,,,2026-02-17T14:50:39+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-t1124.00_portrait_POST.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\017__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-t1124.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:56:45+00:00,cinematic,,,,,,2026-02-17T14:56:45+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\018__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1147.00-t1153.00_portrait_POST.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\018__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1147.00-t1153.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-17T14:58:01+00:00,cinematic,,,,,,2026-02-17T14:58:01+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\019__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1158.00-t1182.00_portrait_POST.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\019__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1158.00-t1182.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-17T15:02:26+00:00,cinematic,,,,,,2026-02-17T15:02:26+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\020__2025-09-20__TSC_vs_RVFC__SHOT__t1236.00-t1243.00_portrait_POST.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\020__2025-09-20__TSC_vs_RVFC__SHOT__t1236.00-t1243.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-17T15:03:47+00:00,cinematic,,,,,,2026-02-17T15:03:47+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\021__2025-09-20__TSC_vs_RVFC__CROSS__t1275.00-t1293.00_portrait_POST.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\021__2025-09-20__TSC_vs_RVFC__CROSS__t1275.00-t1293.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-17T15:06:50+00:00,cinematic,,,,,,2026-02-17T15:06:50+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1300.00-t1310.00_portrait_POST.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\022__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1300.00-t1310.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-17T15:08:46+00:00,cinematic,,,,,,2026-02-17T15:08:46+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1316.00-t1329.00_portrait_POST.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\023__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t1316.00-t1329.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-17T15:12:20+00:00,cinematic,,,,,,2026-02-17T15:12:20+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\024__2025-09-20__TSC_vs_RVFC__FREE_KICK__t1402.00-t1421.00_portrait_POST.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\024__2025-09-20__TSC_vs_RVFC__FREE_KICK__t1402.00-t1421.00_portrait_POST__CINEMATIC_portrait_FINAL.mp4,2026-02-17T15:17:24+00:00,cinematic,,,,,,2026-02-17T15:17:24+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\025__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_GOAL__t1512.00-t1520.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\025__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_GOAL__t1512.00-t1520.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T01:33:18+00:00,cinematic,,,,,,2026-02-18T01:33:18+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\026__2025-09-20__TSC_vs_RVFC__DRIBBLING_AND_SHOT__t1800.00-t1810.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\026__2025-09-20__TSC_vs_RVFC__DRIBBLING_AND_SHOT__t1800.00-t1810.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T01:35:39+00:00,cinematic,,,,,,2026-02-18T01:35:39+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\027__2025-09-20__TSC_vs_RVFC__SHOT__t1827.00-t1834.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T01:37:33+00:00,cinematic,,,,,,2026-02-18T01:37:33+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\028__2025-09-20__TSC_vs_RVFC__CORNER__t1852.00-t1875.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\028__2025-09-20__TSC_vs_RVFC__CORNER__t1852.00-t1875.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T01:42:12+00:00,cinematic,,,,,,2026-02-18T01:42:12+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\029__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_SHOT__t1883.00-t1893.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\029__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_SHOT__t1883.00-t1893.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T01:45:16+00:00,cinematic,,,,,,2026-02-18T01:45:16+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\030__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_SHOT__t1898.00-t1911.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\030__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_SHOT__t1898.00-t1911.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T01:48:16+00:00,cinematic,,,,,,2026-02-18T01:48:16+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\031__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_SHOT__t1964.00-t1975.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\031__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_SHOT__t1964.00-t1975.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T01:51:10+00:00,cinematic,,,,,,2026-02-18T01:51:10+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\032__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_AND_SHOT__t2034.00-t2057.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\032__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_AND_SHOT__t2034.00-t2057.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T01:55:46+00:00,cinematic,,,,,,2026-02-18T01:55:46+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\033__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_AND_SHOT__t2131.00-t2150.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\033__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_AND_SHOT__t2131.00-t2150.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T02:00:28+00:00,cinematic,,,,,,2026-02-18T02:00:28+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\034__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_GOAL__t2158.00-t2169.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\034__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_GOAL__t2158.00-t2169.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T02:03:51+00:00,cinematic,,,,,,2026-02-18T02:03:51+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\035__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_AND_SHOT__t2297.00-t2312.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\035__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_AND_SHOT__t2297.00-t2312.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T02:07:20+00:00,cinematic,,,,,,2026-02-18T02:07:20+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\036__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_GOAL__t2348.00-t2367.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\036__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_GOAL__t2348.00-t2367.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T02:11:37+00:00,cinematic,,,,,,2026-02-18T02:11:37+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\037__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_SHOT__t2388.00-t2397.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\037__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_SHOT__t2388.00-t2397.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T02:14:10+00:00,cinematic,,,,,,2026-02-18T02:14:10+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\038__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_GOAL__t2411.00-t2431.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\038__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_GOAL__t2411.00-t2431.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T02:18:08+00:00,cinematic,,,,,,2026-02-18T02:18:08+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\039__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_GOAL__t2485.00-t2506.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\039__2025-09-20__TSC_vs_RVFC__PRESSURE_AND_GOAL__t2485.00-t2506.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T02:24:39+00:00,cinematic,,,,,,2026-02-18T02:24:39+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_AND_SHOT__t2571.00-t2599.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\040__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_AND_SHOT__t2571.00-t2599.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T02:32:31+00:00,cinematic,,,,,,2026-02-18T02:32:31+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T02:36:50+00:00,cinematic,,,,,,2026-02-18T02:36:50+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T02:42:19+00:00,cinematic,,,,,,2026-02-18T02:42:19+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T02:48:00+00:00,cinematic,,,,,,2026-02-18T02:48:00+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-09-20__TSC_vs_RVFC\044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T02:52:49+00:00,cinematic,,,,,,2026-02-18T02:52:49+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\001__2025-10-04__TSC_vs_FC_Tulsa_Black__DRIBBLING__t23220.00-t24720.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\001__2025-10-04__TSC_vs_FC_Tulsa_Black__DRIBBLING__t23220.00-t24720.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T15:23:48+00:00,cinematic,,,,,,2026-02-17T15:23:48+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\002__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t25260.00-t26940.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T15:27:38+00:00,cinematic,,,,,,2026-02-17T15:27:38+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\003__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t27480.00-t29220.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\003__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t27480.00-t29220.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T15:32:49+00:00,cinematic,,,,,,2026-02-17T15:32:49+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\004__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t29700.00-t30780.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\004__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t29700.00-t30780.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T15:37:07+00:00,cinematic,,,,,,2026-02-17T15:37:07+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\005__2025-10-04__TSC_vs_FC_Tulsa_Black__SHOT__t36000.00-t36420.00__CINEMATIC_portrait_FINAL.mp4,2026-02-17T15:38:15+00:00,cinematic,,,,,,2026-02-17T15:38:15+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\006__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_GOAL__t674.00-t717.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\006__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_GOAL__t674.00-t717.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T03:09:41+00:00,cinematic,,,,,,2026-02-18T03:09:41+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t767.00-t785.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\007__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t767.00-t785.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T03:26:36+00:00,cinematic,,,,,,2026-02-18T03:26:36+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t1025.00-t1040.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\008__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t1025.00-t1040.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T03:32:09+00:00,cinematic,,,,,,2026-02-18T03:32:09+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\009__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_AND_SHOT__t1046.00-t1057.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\009__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_AND_SHOT__t1046.00-t1057.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T03:37:09+00:00,cinematic,,,,,,2026-02-18T03:37:09+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\010__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t1058.00-t1080.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\010__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t1058.00-t1080.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T03:43:26+00:00,cinematic,,,,,,2026-02-18T03:43:26+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\011__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t1198.00-t1222.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\011__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_AND_SHOT__t1198.00-t1222.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T03:50:48+00:00,cinematic,,,,,,2026-02-18T03:50:48+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_AND_GOAL__t1239.00-t1253.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\012__2025-10-04__TSC_vs_FC_Tulsa_Black__PRESSURE_AND_GOAL__t1239.00-t1253.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T03:55:41+00:00,cinematic,,,,,,2026-02-18T03:55:41+00:00
D:\Projects\soccer-video\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t1290.00-t1306.00.mp4,D:\Projects\soccer-video\out\portrait_reels\clean\013__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t1290.00-t1306.00__CINEMATIC_portrait_FINAL.mp4,2026-02-18T04:01:34+00:00,cinematic,,,,,,2026-02-18T04:01:34+00:00
