frame,time,center_x,center_y,view_w,view_h,crop_x,crop_y,crop_w,crop_h,ball_x,ball_y,speed,visible,conf,miss_streak,occlusion_frames
544,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,545
545,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,546
546,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,547
547,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,548
548,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,549
549,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,550
550,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,551
551,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,552
552,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,553
553,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,554
554,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,555
555,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,556
556,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,557
557,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,558
558,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,559
559,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,560
560,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,561
561,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,562
562,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,563
563,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,564
564,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,565
565,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,566
566,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,567
567,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,568
568,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,569
569,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,570
570,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,571
571,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,572
572,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,573
573,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,574
574,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,575
575,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,576
576,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,577
577,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,578
578,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,579
579,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,580
580,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,581
581,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,582
582,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,583
583,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,584
584,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,585
585,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,586
586,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,587
587,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,588
588,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,589
589,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,590
590,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,591
591,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,592
592,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,593
593,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,594
594,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,595
595,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,596
596,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,597
597,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,598
598,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,599
599,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,600
600,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,601
601,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,602
602,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,603
603,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,604
604,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,605
605,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,606
606,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,607
607,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,608
608,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,609
609,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,610
610,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,611
611,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,612
612,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,613
613,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,614
614,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,615
615,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,616
616,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,617
617,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,618
618,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,619
619,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,620
620,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,621
621,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,622
622,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,623
623,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,624
624,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,625
625,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,626
626,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,627
627,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,628
628,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,629
629,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,630
630,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,631
631,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,632
632,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,633
633,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,634
634,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,635
635,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,636
636,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,637
637,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,638
638,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,639
639,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,640
640,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,641
641,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,642
642,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,643
643,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,644
644,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,645
645,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,646
646,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,647
647,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,648
648,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,649
649,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,650
650,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,651
651,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,652
652,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,653
653,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,654
654,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,655
655,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,656
656,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,657
657,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,658
658,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,659
659,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,660
660,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,661
661,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,662
662,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,663
663,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,664
664,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,665
665,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,666
666,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,667
667,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,668
668,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,669
669,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,670
670,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,671
671,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,672
672,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,673
673,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,674
674,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,675
675,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,676
676,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,677
677,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,678
678,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,679
679,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,680
680,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,681
681,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,682
682,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,683
683,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,684
684,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,685
685,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,686
686,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,687
687,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,688
688,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,689
689,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,690
690,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,691
691,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,692
692,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,693
693,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,694
694,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,695
695,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,696
696,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,697
697,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,698
698,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,699
699,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,700
700,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,701
701,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,702
702,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,703
703,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,704
704,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,705
705,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,706
706,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,707
707,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,708
708,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,709
709,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,710
710,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,711
711,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,712
712,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,713
713,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,714
714,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,715
715,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,716
716,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,717
717,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,718
718,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,719
719,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,720
720,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,721
721,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,722
722,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,723
723,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,724
724,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,725
725,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,726
726,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,727
727,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,728
728,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,729
729,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,730
730,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,731
731,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,732
732,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,733
733,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,734
734,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,735
735,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,736
736,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,737
737,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,738
738,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,739
739,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,740
740,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,741
741,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,742
742,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,743
743,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,744
744,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,745
745,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,746
746,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,747
747,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,748
748,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,749
749,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,750
750,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,751
751,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,752
752,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,753
753,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,754
754,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,755
755,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,756
756,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,757
757,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,758
758,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,759
759,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,760
760,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,761
761,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,762
762,,328.32000000000005,540.0,657,1080,0,0,657,1080,0.0,0.0,0.0,0,0.0,0,763
