"key","idx","date","home","away","label","t_start","t_end","clip_folder","clip_folder_path","proxy_exists","transforms_exists","stabilized_exists","branded_exists","branded_brand","branded_post","branded_paths","proxy_path","transforms_path","stabilized_path"
"033|2025-09-13|TSC|NEOFC|SHOT|t1420.40|t1438.20","033","2025-09-13","TSC","NEOFC","SHOT","t1420.40","t1438.20","033__2025-09-13__TSC_vs_NEOFC__SHOT__t1420.40-t1438.20_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\033__2025-09-13__TSC_vs_NEOFC__SHOT__t1420.40-t1438.20_portrait_FINAL","True","False","True","False","False","False","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\033__2025-09-13__TSC_vs_NEOFC__SHOT__t1420.40-t1438.20_portrait_FINAL\proxy.mp4","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\033__2025-09-13__TSC_vs_NEOFC__SHOT__t1420.40-t1438.20_portrait_FINAL\follow\stabilized.mp4"
"033|2025-09-20|TSC|Greenwood|GOAL|t2562.00|t2582.00","033","2025-09-20","TSC","Greenwood","GOAL","t2562.00","t2582.00","","","False","False","False","True","False","True","C:\Users\scott\soccer-video\out\portrait_reels\branded\033__2025-09-20__TSC_vs_Greenwood__GOAL__t2562.00-t2582.00_portrait_POST.mp4","","",""
"034|2025-09-20|TSC|Greenwood|PRESSURE_SHOT|t802.00|t818.00","034","2025-09-20","TSC","Greenwood","PRESSURE_SHOT","t802.00","t818.00","034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t802.00-818.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t802.00-818.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\034__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t802.00-818.00_portrait_FINAL\follow\stabilized.mp4"
"035|2025-09-20|TSC|Greenwood|CORNER|t2687.00|t2701.00","035","2025-09-20","TSC","Greenwood","CORNER","t2687.00","t2701.00","","","False","False","False","True","False","True","C:\Users\scott\soccer-video\out\portrait_reels\branded\035__2025-09-20__TSC_vs_Greenwood__CORNER__t2687.00-t2701.00_portrait_POST.mp4","","",""
"035|2025-09-20|TSC|RVFC|PRESSURE_SHOT|t604.00|t620.00","035","2025-09-20","TSC","RVFC","PRESSURE_SHOT","t604.00","t620.00","035__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t604.00-620.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\035__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t604.00-620.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\035__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t604.00-620.00_portrait_FINAL\follow\stabilized.mp4"
"036|2025-09-13|TSC|NEOFC|CROSS|t1541.10|t1547.90","036","2025-09-13","TSC","NEOFC","CROSS","t1541.10","t1547.90","036__2025-09-13__TSC_vs_NEOFC__CROSS__t1541.10-t1547.90_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\036__2025-09-13__TSC_vs_NEOFC__CROSS__t1541.10-t1547.90_portrait_FINAL","True","False","True","False","False","False","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\036__2025-09-13__TSC_vs_NEOFC__CROSS__t1541.10-t1547.90_portrait_FINAL\proxy.mp4","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\036__2025-09-13__TSC_vs_NEOFC__CROSS__t1541.10-t1547.90_portrait_FINAL\follow\stabilized.mp4"
"037|2025-09-20|TSC|Greenwood|DEFENSE_BUILD_UP|t821.00|t848.00","037","2025-09-20","TSC","Greenwood","DEFENSE_BUILD_UP","t821.00","t848.00","037__2025-09-20__TSC_vs_Greenwood__DEFENSE_BUILD_UP__t821.00-848.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\037__2025-09-20__TSC_vs_Greenwood__DEFENSE_BUILD_UP__t821.00-848.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\037__2025-09-20__TSC_vs_Greenwood__DEFENSE_BUILD_UP__t821.00-848.00_portrait_FINAL\follow\stabilized.mp4"
"038|2025-09-20|TSC|RVFC|PRESSURE_SHOT|t675.00|t689.00","038","2025-09-20","TSC","RVFC","PRESSURE_SHOT","t675.00","t689.00","038__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675.00-689.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\038__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675.00-689.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\038__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t675.00-689.00_portrait_FINAL\follow\stabilized.mp4"
"039|2025-09-13|TSC|NEOFC|SHOTS|t1655.00|t1670.30","039","2025-09-13","TSC","NEOFC","SHOTS","t1655.00","t1670.30","039__2025-09-13__TSC_vs_NEOFC__SHOTS__t1655.00-t1670.30_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\039__2025-09-13__TSC_vs_NEOFC__SHOTS__t1655.00-t1670.30_portrait_FINAL","True","False","True","False","False","False","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\039__2025-09-13__TSC_vs_NEOFC__SHOTS__t1655.00-t1670.30_portrait_FINAL\proxy.mp4","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\039__2025-09-13__TSC_vs_NEOFC__SHOTS__t1655.00-t1670.30_portrait_FINAL\follow\stabilized.mp4"
"040|2025-09-20|TSC|Greenwood|GOAL|t902.00|t913.00","040","2025-09-20","TSC","Greenwood","GOAL","t902.00","t913.00","040__2025-09-20__TSC_vs_Greenwood__GOAL__t902.00-913.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\040__2025-09-20__TSC_vs_Greenwood__GOAL__t902.00-913.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\040__2025-09-20__TSC_vs_Greenwood__GOAL__t902.00-913.00_portrait_FINAL\follow\stabilized.mp4"
"041|2025-09-20|TSC|RVFC|CORNER|t2712.00|t2722.00","041","2025-09-20","TSC","RVFC","CORNER","t2712.00","t2722.00","","","False","False","False","True","False","True","C:\Users\scott\soccer-video\out\portrait_reels\branded\041__2025-09-20__TSC_vs_RVFC__CORNER__t2712.00-t2722.00_portrait_POST.mp4","","",""
"041|2025-09-20|TSC|RVFC|PRESSURE_SHOT|t689.00|t702.00","041","2025-09-20","TSC","RVFC","PRESSURE_SHOT","t689.00","t702.00","041__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t689.00-702.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\041__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t689.00-702.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\041__2025-09-20__TSC_vs_RVFC__PRESSURE_SHOT__t689.00-702.00_portrait_FINAL\follow\stabilized.mp4"
"042|2025-09-13|TSC|NEOFC|GOAL|t1705.20|t1708.50","042","2025-09-13","TSC","NEOFC","GOAL","t1705.20","t1708.50","042__2025-09-13__TSC_vs_NEOFC__GOAL__t1705.20-t1708.50_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\042__2025-09-13__TSC_vs_NEOFC__GOAL__t1705.20-t1708.50_portrait_FINAL","True","False","True","False","False","False","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\042__2025-09-13__TSC_vs_NEOFC__GOAL__t1705.20-t1708.50_portrait_FINAL\proxy.mp4","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\042__2025-09-13__TSC_vs_NEOFC__GOAL__t1705.20-t1708.50_portrait_FINAL\follow\stabilized.mp4"
"042|2025-09-20|TSC|RVFC|CORNER|t2765.00|t2783.00","042","2025-09-20","TSC","RVFC","CORNER","t2765.00","t2783.00","","","False","False","False","True","False","True","C:\Users\scott\soccer-video\out\portrait_reels\branded\042__2025-09-20__TSC_vs_RVFC__CORNER__t2765.00-t2783.00_portrait_POST.mp4","","",""
"043|2025-09-20|TSC|RVFC|GOAL|t3010.00|t3028.00","043","2025-09-20","TSC","RVFC","GOAL","t3010.00","t3028.00","","","False","False","False","True","False","True","C:\Users\scott\soccer-video\out\portrait_reels\branded\043__2025-09-20__TSC_vs_RVFC__GOAL__t3010.00-t3028.00_portrait_POST.mp4","","",""
"043|2025-09-20|TSC|Greenwood|BUILD_SHOT|t973.00|t987.00","043","2025-09-20","TSC","Greenwood","BUILD_SHOT","t973.00","t987.00","043__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t973.00-987.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\043__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t973.00-987.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\043__2025-09-20__TSC_vs_Greenwood__BUILD_SHOT__t973.00-987.00_portrait_FINAL\follow\stabilized.mp4"
"044|2025-09-20|TSC|RVFC|GOAL|t3051.00|t3066.00","044","2025-09-20","TSC","RVFC","GOAL","t3051.00","t3066.00","","","False","False","False","True","False","True","C:\Users\scott\soccer-video\out\portrait_reels\branded\044__2025-09-20__TSC_vs_RVFC__GOAL__t3051.00-t3066.00_portrait_POST.mp4","","",""
"044|2025-09-20|TSC|RVFC|BUILD_UP_PLAY_SHOT|t746.00|t757.00","044","2025-09-20","TSC","RVFC","BUILD_UP_PLAY_SHOT","t746.00","t757.00","044__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t746.00-757.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\044__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t746.00-757.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\044__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t746.00-757.00_portrait_FINAL\follow\stabilized.mp4"
"045|2025-09-13|TSC|NEOFC|GOAL|t1767.50|t1772.60","045","2025-09-13","TSC","NEOFC","GOAL","t1767.50","t1772.60","045__2025-09-13__TSC_vs_NEOFC__GOAL__t1767.50-t1772.60_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\045__2025-09-13__TSC_vs_NEOFC__GOAL__t1767.50-t1772.60_portrait_FINAL","True","False","True","False","False","False","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\045__2025-09-13__TSC_vs_NEOFC__GOAL__t1767.50-t1772.60_portrait_FINAL\proxy.mp4","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\045__2025-09-13__TSC_vs_NEOFC__GOAL__t1767.50-t1772.60_portrait_FINAL\follow\stabilized.mp4"
"046|2025-09-20|TSC|Greenwood|PRESSURE_SHOT|t988.00|t1001.00","046","2025-09-20","TSC","Greenwood","PRESSURE_SHOT","t988.00","t1001.00","046__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t988.00-1001.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\046__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t988.00-1001.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\046__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t988.00-1001.00_portrait_FINAL\follow\stabilized.mp4"
"047|2025-09-20|TSC|RVFC|BUILD_UP_PLAY_SHOT|t821.00|t865.00","047","2025-09-20","TSC","RVFC","BUILD_UP_PLAY_SHOT","t821.00","t865.00","047__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-865.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\047__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-865.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\047__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t821.00-865.00_portrait_FINAL\follow\stabilized.mp4"
"048|2025-09-13|TSC|NEOFC|GOAL|t1904.20|t1925.20","048","2025-09-13","TSC","NEOFC","GOAL","t1904.20","t1925.20","048__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\048__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_FINAL","True","False","True","False","False","False","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\048__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_FINAL\proxy.mp4","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\048__2025-09-13__TSC_vs_NEOFC__GOAL__t1904.20-t1925.20_portrait_FINAL\follow\stabilized.mp4"
"049|2025-09-20|TSC|Greenwood|PRESSURE_SHOT|t1063.00|t1073.00","049","2025-09-20","TSC","Greenwood","PRESSURE_SHOT","t1063.00","t1073.00","049__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1063.00-1073.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\049__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1063.00-1073.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\049__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1063.00-1073.00_portrait_FINAL\follow\stabilized.mp4"
"050|2025-09-20|TSC|RVFC|DEFENSE_BUILD_UP|t880.00|t897.00","050","2025-09-20","TSC","RVFC","DEFENSE_BUILD_UP","t880.00","t897.00","050__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-897.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\050__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-897.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\050__2025-09-20__TSC_vs_RVFC__DEFENSE_BUILD_UP__t880.00-897.00_portrait_FINAL\follow\stabilized.mp4"
"051|2025-09-13|TSC|NEOFC|DRIBBLING|t1972.50|t1980.70","051","2025-09-13","TSC","NEOFC","DRIBBLING","t1972.50","t1980.70","051__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\051__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_FINAL","True","False","True","False","False","False","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\051__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_FINAL\proxy.mp4","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\051__2025-09-13__TSC_vs_NEOFC__DRIBBLING__t1972.50-t1980.70_portrait_FINAL\follow\stabilized.mp4"
"052|2025-09-20|TSC|Greenwood|SHOT|t1081.00|t1088.00","052","2025-09-20","TSC","Greenwood","SHOT","t1081.00","t1088.00","052__2025-09-20__TSC_vs_Greenwood__SHOT__t1081.00-1088.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\052__2025-09-20__TSC_vs_Greenwood__SHOT__t1081.00-1088.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\052__2025-09-20__TSC_vs_Greenwood__SHOT__t1081.00-1088.00_portrait_FINAL\follow\stabilized.mp4"
"053|2025-09-20|TSC|RVFC|SHOT|t930.00|t937.00","053","2025-09-20","TSC","RVFC","SHOT","t930.00","t937.00","053__2025-09-20__TSC_vs_RVFC__SHOT__t930.00-937.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\053__2025-09-20__TSC_vs_RVFC__SHOT__t930.00-937.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\053__2025-09-20__TSC_vs_RVFC__SHOT__t930.00-937.00_portrait_FINAL\follow\stabilized.mp4"
"054|2025-09-13|TSC|NEOFC|SHOT|t2029.90|t2039.50","054","2025-09-13","TSC","NEOFC","SHOT","t2029.90","t2039.50","054__2025-09-13__TSC_vs_NEOFC__SHOT__t2029.90-t2039.50_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\054__2025-09-13__TSC_vs_NEOFC__SHOT__t2029.90-t2039.50_portrait_FINAL","True","False","True","False","False","False","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\054__2025-09-13__TSC_vs_NEOFC__SHOT__t2029.90-t2039.50_portrait_FINAL\proxy.mp4","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\054__2025-09-13__TSC_vs_NEOFC__SHOT__t2029.90-t2039.50_portrait_FINAL\follow\stabilized.mp4"
"055|2025-09-20|TSC|Greenwood|BUILD_UP_PLAY_SHOT|t1195.00|t1209.00","055","2025-09-20","TSC","Greenwood","BUILD_UP_PLAY_SHOT","t1195.00","t1209.00","055__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1195.00-1209.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\055__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1195.00-1209.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\055__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t1195.00-1209.00_portrait_FINAL\follow\stabilized.mp4"
"056|2025-09-20|TSC|RVFC|BUILD_UP_PLAY_SHOT|t999.00|t1022.00","056","2025-09-20","TSC","RVFC","BUILD_UP_PLAY_SHOT","t999.00","t1022.00","056__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t999.00-1022.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\056__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t999.00-1022.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\056__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t999.00-1022.00_portrait_FINAL\follow\stabilized.mp4"
"057|2025-09-13|TSC|NEOFC|SHOT|t2284.90|t2298.20","057","2025-09-13","TSC","NEOFC","SHOT","t2284.90","t2298.20","057__2025-09-13__TSC_vs_NEOFC__SHOT__t2284.90-t2298.20_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\057__2025-09-13__TSC_vs_NEOFC__SHOT__t2284.90-t2298.20_portrait_FINAL","True","False","True","False","False","False","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\057__2025-09-13__TSC_vs_NEOFC__SHOT__t2284.90-t2298.20_portrait_FINAL\proxy.mp4","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\057__2025-09-13__TSC_vs_NEOFC__SHOT__t2284.90-t2298.20_portrait_FINAL\follow\stabilized.mp4"
"058|2025-09-20|TSC|Greenwood|PRESSURE_SHOT|t1212.00|t1224.00","058","2025-09-20","TSC","Greenwood","PRESSURE_SHOT","t1212.00","t1224.00","058__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-1224.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\058__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-1224.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\058__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1212.00-1224.00_portrait_FINAL\follow\stabilized.mp4"
"059|2025-09-20|TSC|RVFC|BUILD_UP_PLAY_SHOT|t1088.00|t1124.00","059","2025-09-20","TSC","RVFC","BUILD_UP_PLAY_SHOT","t1088.00","t1124.00","059__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-1124.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\059__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-1124.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\059__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1088.00-1124.00_portrait_FINAL\follow\stabilized.mp4"
"060|2025-09-13|TSC|NEOFC|SHOT|t2419.50|t2425.60","060","2025-09-13","TSC","NEOFC","SHOT","t2419.50","t2425.60","060__2025-09-13__TSC_vs_NEOFC__SHOT__t2419.50-t2425.60_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\060__2025-09-13__TSC_vs_NEOFC__SHOT__t2419.50-t2425.60_portrait_FINAL","True","False","True","False","False","False","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\060__2025-09-13__TSC_vs_NEOFC__SHOT__t2419.50-t2425.60_portrait_FINAL\proxy.mp4","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\060__2025-09-13__TSC_vs_NEOFC__SHOT__t2419.50-t2425.60_portrait_FINAL\follow\stabilized.mp4"
"061|2025-09-20|TSC|Greenwood|BUILD_UP_PLAY_GOAL|t1292.00|t1329.00","061","2025-09-20","TSC","Greenwood","BUILD_UP_PLAY_GOAL","t1292.00","t1329.00","061__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t1292.00-1329.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\061__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t1292.00-1329.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\061__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_GOAL__t1292.00-1329.00_portrait_FINAL\follow\stabilized.mp4"
"062|2025-09-20|TSC|RVFC|DRIBBLING_SHOT|t1147.00|t1153.00","062","2025-09-20","TSC","RVFC","DRIBBLING_SHOT","t1147.00","t1153.00","062__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1147.00-1153.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\062__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1147.00-1153.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\062__2025-09-20__TSC_vs_RVFC__DRIBBLING_SHOT__t1147.00-1153.00_portrait_FINAL\follow\stabilized.mp4"
"063|2025-09-13|TSC|NEOFC|SHOT|t2633.00|t2638.10","063","2025-09-13","TSC","NEOFC","SHOT","t2633.00","t2638.10","063__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\063__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_FINAL","True","False","True","False","False","False","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\063__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_FINAL\proxy.mp4","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\063__2025-09-13__TSC_vs_NEOFC__SHOT__t2633.00-t2638.10_portrait_FINAL\follow\stabilized.mp4"
"064|2025-09-20|TSC|Greenwood|PRESSURE_SHOT|t1369.00|t1383.00","064","2025-09-20","TSC","Greenwood","PRESSURE_SHOT","t1369.00","t1383.00","064__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1369.00-1383.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\064__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1369.00-1383.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\064__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1369.00-1383.00_portrait_FINAL\follow\stabilized.mp4"
"065|2025-09-20|TSC|RVFC|BUILD_UP_PLAY_SHOT|t1158.00|t1182.00","065","2025-09-20","TSC","RVFC","BUILD_UP_PLAY_SHOT","t1158.00","t1182.00","065__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1158.00-1182.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\065__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1158.00-1182.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\065__2025-09-20__TSC_vs_RVFC__BUILD_UP_PLAY_SHOT__t1158.00-1182.00_portrait_FINAL\follow\stabilized.mp4"
"066|2025-09-13|TSC|NEOFC|GOAL|t2816.60|t2831.80","066","2025-09-13","TSC","NEOFC","GOAL","t2816.60","t2831.80","066__2025-09-13__TSC_vs_NEOFC__GOAL__t2816.60-t2831.80_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\066__2025-09-13__TSC_vs_NEOFC__GOAL__t2816.60-t2831.80_portrait_FINAL","True","False","True","False","False","False","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\066__2025-09-13__TSC_vs_NEOFC__GOAL__t2816.60-t2831.80_portrait_FINAL\proxy.mp4","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\066__2025-09-13__TSC_vs_NEOFC__GOAL__t2816.60-t2831.80_portrait_FINAL\follow\stabilized.mp4"
"067|2025-09-20|TSC|Greenwood|PRESSURE_SHOT|t1393.00|t1409.00","067","2025-09-20","TSC","Greenwood","PRESSURE_SHOT","t1393.00","t1409.00","067__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1393.00-1409.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\067__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1393.00-1409.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\067__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1393.00-1409.00_portrait_FINAL\follow\stabilized.mp4"
"068|2025-09-20|TSC|RVFC|SHOT|t1236.00|t1243.00","068","2025-09-20","TSC","RVFC","SHOT","t1236.00","t1243.00","068__2025-09-20__TSC_vs_RVFC__SHOT__t1236.00-1243.00_portrait_FINAL","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\068__2025-09-20__TSC_vs_RVFC__SHOT__t1236.00-1243.00_portrait_FINAL","False","False","True","False","False","False","","","","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\068__2025-09-20__TSC_vs_RVFC__SHOT__t1236.00-1243.00_portrait_FINAL\follow\stabilized.mp4"
