frame,ball_x,ball_y,source,confidence,cam_cx,cam_cy,crop_x0,crop_y0,crop_w,crop_h,ball_in_crop,dist_to_edge,speed_limited,keepinview,clamp_flags
425,1127.9,549.9,interp,0.50,1254.1,584.5,925.3,0.0,657.5,1168.9,1,177.8,0,0,accel_zoom=0.888|shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.991|bounds
426,1150.3,543.7,interp,0.50,1272.6,584.5,943.9,0.0,657.5,1168.9,1,181.7,0,1,accel_zoom=0.888|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.985|bounds
427,1172.0,537.6,interp,0.50,1290.4,584.5,961.6,0.0,657.5,1168.9,1,185.6,0,0,accel_zoom=0.888|shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.995|bounds
428,1193.0,531.7,interp,0.50,1307.3,584.4,978.6,0.0,657.5,1168.9,1,189.7,0,1,accel_zoom=0.888|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.989|bounds
429,1213.3,526.1,interp,0.50,1323.5,584.4,994.8,0.0,657.5,1168.8,1,193.8,0,0,accel_zoom=0.888|shot_pb=1.00|flight_commit=1.00|pb_zfit|edge_zoom=0.998|bounds
430,1232.8,520.6,interp,0.50,1339.0,584.4,1010.3,0.0,657.4,1168.8,1,197.8,0,0,accel_zoom=0.888|shot_pb=1.00|flight_commit=1.00|bounds
431,1251.6,515.4,interp,0.50,1353.8,584.3,1025.1,0.0,657.4,1168.6,1,201.8,0,1,accel_zoom=0.888|shot_pb=1.00|flight_commit=1.00|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.994|bounds
432,1269.7,510.4,interp,0.50,1368.0,584.2,1039.3,0.0,657.3,1168.5,1,205.7,0,0,accel_zoom=0.888|shot_pb=1.00|flight_commit=1.00|edge_zoom=0.997|bounds
433,1287.0,505.5,interp,0.50,1381.5,584.1,1052.9,0.0,657.1,1168.2,1,209.5,0,1,shot_pb=1.00|flight_commit=1.00|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.997|bounds
434,1303.6,500.9,interp,0.50,1394.3,584.0,1065.9,0.0,656.9,1167.9,1,213.3,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.994|bounds
435,1319.4,496.5,interp,0.50,1406.6,583.7,1078.3,0.0,656.7,1167.5,1,216.8,0,1,shot_pb=1.00|flight_commit=1.00|keepin_prop=0.00|keepin_zoom=1.350|bounds
436,1334.6,492.3,interp,0.50,1418.3,583.5,1090.1,0.0,656.4,1167.0,1,220.3,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.991|bounds
437,1349.0,488.2,interp,0.50,1429.4,583.2,1101.3,0.0,656.1,1166.4,1,223.6,0,1,shot_pb=1.00|flight_commit=1.00|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.997|bounds
438,1362.6,484.4,interp,0.50,1439.8,582.8,1112.0,0.0,655.7,1165.7,1,226.8,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.988|bounds
439,1375.6,480.8,interp,0.50,1449.7,582.5,1122.0,0.0,655.3,1164.9,1,229.9,0,1,shot_pb=1.00|flight_commit=1.00|keepin_prop=0.01|keepin_zoom=1.350|edge_zoom=0.995|bounds
440,1387.8,477.4,interp,0.50,1458.9,582.1,1131.4,0.0,654.8,1164.2,1,232.9,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.986|bounds
441,1399.3,474.3,interp,0.50,1467.4,581.7,1140.2,0.0,654.4,1163.3,1,235.9,0,1,shot_pb=1.00|flight_commit=1.00|keepin_prop=0.02|keepin_zoom=1.350|edge_zoom=0.993|bounds
442,1410.0,471.3,interp,0.50,1475.2,581.3,1148.2,0.0,653.9,1162.6,1,238.8,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.984|bounds
443,1420.1,468.5,interp,0.50,1482.3,580.9,1155.5,0.0,653.6,1161.9,1,241.8,0,1,shot_pb=1.00|flight_commit=1.00|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.991|bounds
444,1429.4,465.9,interp,0.50,1488.7,580.7,1162.1,0.0,653.2,1161.3,1,244.7,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.983|bounds
445,1438.0,463.6,interp,0.50,1494.4,580.4,1167.9,0.0,653.0,1160.9,1,247.6,0,1,shot_pb=1.00|flight_commit=1.00|keepin_prop=0.04|keepin_zoom=1.350|edge_zoom=0.989|bounds
446,1446.0,461.4,interp,0.50,1499.4,580.3,1173.0,0.0,652.8,1160.6,1,250.6,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.981|bounds
447,1453.2,459.5,interp,0.50,1503.8,580.2,1177.4,0.0,652.8,1160.4,1,253.4,0,1,shot_pb=1.00|flight_commit=1.00|keepin_prop=0.03|keepin_zoom=1.350|edge_zoom=0.988|bounds
448,1459.8,457.7,interp,0.50,1507.5,580.2,1181.1,0.0,652.7,1160.4,1,256.3,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.967|bounds
449,1465.7,456.2,interp,0.50,1510.6,580.2,1184.2,0.0,652.7,1160.4,1,259.1,0,1,shot_pb=1.00|flight_commit=1.00|keepin_prop=0.00|keepin_zoom=1.350|edge_zoom=0.987|bounds
450,1471.0,454.9,interp,0.50,1513.2,580.3,1186.8,0.0,652.8,1160.5,1,261.8,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.963|bounds
451,1475.6,453.8,interp,0.50,1515.3,580.3,1188.9,0.0,652.9,1160.6,1,264.3,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.924|bounds
452,1479.7,452.9,interp,0.50,1517.0,580.4,1190.5,0.0,652.9,1160.8,1,266.7,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.936|bounds
453,1483.2,452.2,interp,0.50,1518.3,580.5,1191.8,0.0,653.0,1161.0,1,268.9,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.935|bounds
454,1486.2,451.7,interp,0.50,1519.3,580.6,1192.7,0.0,653.2,1161.2,1,270.9,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.934|bounds
455,1488.7,451.5,interp,0.50,1520.0,580.8,1193.4,0.0,653.4,1161.5,1,272.7,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.933|bounds
456,1489.4,452.2,blended,0.79,1520.6,581.0,1193.8,0.0,653.6,1161.9,1,272.8,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.992|bounds
457,1493.6,451.3,interp,0.38,1520.9,581.2,1194.0,0.0,653.9,1162.4,1,276.7,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.890|bounds
458,1496.2,451.4,interp,0.38,1521.2,581.5,1194.1,0.0,654.2,1163.0,1,279.0,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.931|bounds
459,1498.8,451.6,interp,0.38,1521.3,581.8,1194.0,0.0,654.6,1163.7,1,281.5,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.931|bounds
460,1501.3,452.0,interp,0.38,1521.3,582.2,1193.8,0.0,655.0,1164.4,1,284.0,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.932|bounds
461,1503.8,452.4,yolo,0.23,1521.3,582.5,1193.7,0.0,655.3,1165.1,1,286.5,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.932|bounds
462,1507.2,453.3,yolo,0.23,1521.3,582.8,1193.4,0.0,655.7,1165.7,1,289.9,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.934|bounds
463,1510.4,454.1,yolo,0.22,1521.2,583.1,1193.2,0.0,656.0,1166.2,1,293.2,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.932|bounds
464,1512.3,454.6,hold,0.25,1521.2,583.3,1193.0,0.0,656.2,1166.6,1,295.1,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.931|bounds
465,1513.7,454.9,hold,0.25,1521.1,583.5,1192.9,0.0,656.4,1167.0,1,296.6,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.931|bounds
466,1514.9,455.2,hold,0.25,1521.0,583.6,1192.8,0.0,656.5,1167.2,1,297.9,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.931|bounds
467,1515.9,455.4,hold,0.25,1521.0,583.7,1192.7,0.0,656.6,1167.3,1,298.9,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.930|bounds
468,1516.6,455.6,hold,0.25,1520.9,583.7,1192.6,0.0,656.6,1167.4,1,299.7,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.930|bounds
469,1517.2,455.7,hold,0.25,1520.9,583.7,1192.6,0.0,656.7,1167.4,1,300.3,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.930|bounds
470,1517.7,455.9,hold,0.25,1520.9,583.7,1192.5,0.0,656.7,1167.4,1,300.8,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.930|bounds
471,1518.1,455.9,hold,0.25,1520.9,583.7,1192.5,0.0,656.7,1167.5,1,301.2,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.930|bounds
472,1518.4,456.0,hold,0.25,1520.8,583.8,1192.4,0.0,656.8,1167.6,1,301.6,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.930|bounds
473,1518.7,456.1,hold,0.25,1520.8,583.8,1192.4,0.0,656.8,1167.6,1,301.9,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.930|bounds
474,1518.9,456.1,hold,0.25,1520.8,583.9,1192.3,0.0,656.9,1167.7,1,302.1,0,0,shot_pb=1.00|flight_commit=1.00|edge_zoom=0.930|bounds
475,1519.0,456.2,hold,0.25,1520.7,583.9,1192.3,0.0,656.9,1167.9,1,302.3,0,0,shot_pb=1.00|conf_zoom=0.70|conf_speed=0.83|edge_zoom=0.862|bounds
476,1519.2,456.2,hold,0.25,1520.7,584.0,1192.2,0.0,657.0,1168.0,1,302.5,0,0,shot_pb=1.00|conf_zoom=0.69|conf_speed=0.83|edge_zoom=0.864|bounds
477,1519.3,456.2,hold,0.25,1520.7,584.1,1192.1,0.0,657.1,1168.2,1,302.6,0,0,shot_pb=1.00|conf_zoom=0.69|conf_speed=0.83|edge_zoom=0.864|bounds
478,1519.3,456.2,hold,0.25,1520.6,584.2,1192.1,0.0,657.2,1168.3,1,302.7,0,0,shot_pb=1.00|conf_zoom=0.69|conf_speed=0.83|edge_zoom=0.864|bounds
479,1519.4,456.2,hold,0.25,1520.6,584.2,1192.0,0.0,657.3,1168.5,1,302.8,0,0,shot_pb=1.00|conf_zoom=0.69|conf_speed=0.83|edge_zoom=0.864|bounds
480,1519.5,456.3,hold,0.25,1520.6,584.3,1191.9,0.0,657.3,1168.6,1,302.9,0,0,shot_pb=1.00|conf_zoom=0.69|conf_speed=0.83|edge_zoom=0.864|bounds
481,1519.5,456.3,hold,0.25,1520.6,584.3,1191.9,0.0,657.4,1168.7,1,302.9,0,0,shot_pb=1.00|conf_zoom=0.69|conf_speed=0.83|edge_zoom=0.864|bounds
482,1519.5,456.3,hold,0.25,1520.5,584.4,1191.8,0.0,657.4,1168.8,1,303.0,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.864|bounds
483,1519.6,456.3,hold,0.25,1520.5,584.4,1191.8,0.0,657.5,1168.8,1,303.1,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.864|bounds
484,1519.6,456.3,hold,0.25,1520.5,584.4,1191.8,0.0,657.5,1168.9,1,303.1,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.863|bounds
485,1519.6,456.3,hold,0.25,1520.5,584.4,1191.7,0.0,657.5,1168.9,1,303.1,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.864|bounds
486,1519.6,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.1,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.864|bounds
487,1519.6,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.1,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.863|bounds
488,1519.6,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.1,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.864|bounds
489,1519.6,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.1,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.863|bounds
490,1519.6,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.1,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.863|bounds
491,1519.6,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.1,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.864|bounds
492,1519.6,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.1,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.863|bounds
493,1519.6,456.3,hold,0.26,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.1,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.863|bounds
494,1519.7,456.3,hold,0.26,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.864|bounds
495,1519.7,456.3,hold,0.26,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.863|bounds
496,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.863|bounds
497,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.864|bounds
498,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.864|bounds
499,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.864|bounds
500,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.863|bounds
501,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.862|bounds
502,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.869|bounds
503,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.862|bounds
504,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.864|bounds
505,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.876|bounds
506,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.861|bounds
507,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.864|bounds
508,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.864|bounds
509,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|bounds
510,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.859|bounds
511,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|edge_zoom=0.859|bounds
512,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|bounds
513,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|bounds
514,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|bounds
515,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|bounds
516,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|bounds
517,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|bounds
518,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|bounds
519,1519.7,456.3,hold,0.25,1520.5,584.5,1191.7,0.0,657.5,1168.9,1,303.2,0,0,shot_pb=1.00|conf_zoom=0.68|conf_speed=0.83|bounds
