frame,ball_x,ball_y,source,confidence,cam_cx,cam_cy,crop_x0,crop_y0,crop_w,crop_h,ball_in_crop,dist_to_edge,speed_limited,keepinview,clamp_flags
0,410.0,713.9,hold,0.30,472.1,584.5,143.3,0.0,657.5,1168.9,1,241.9,1,0,accel_zoom=0.852|flight_commit=1.00|edge_zoom=0.750|bounds|final_speed
1,426.7,717.5,hold,0.30,482.7,584.5,154.0,0.0,657.5,1168.9,1,248.0,1,1,flight_commit=1.00|keepin_prop=0.00|keepin_zoom=1.350|speed|edge_zoom=0.914|bounds
2,447.6,721.9,hold,0.30,497.7,584.5,168.9,0.0,657.5,1168.9,1,253.9,1,1,flight_commit=1.00|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.914|bounds
3,473.7,727.5,hold,0.30,517.2,584.5,188.5,0.0,657.5,1168.9,1,260.5,1,1,shot_pb=0.20|flight_commit=1.00|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.915|bounds
4,506.4,734.4,hold,0.30,541.6,584.5,212.8,0.0,657.5,1168.9,1,268.8,1,1,accel_zoom=0.884|shot_pb=0.40|flight_commit=1.00|keepin_prop=0.01|keepin_zoom=1.350|speed|edge_zoom=0.915|bounds
5,547.3,743.1,yolo,0.40,570.8,584.5,242.0,0.0,657.5,1168.9,1,280.5,1,1,accel_zoom=0.884|shot_pb=0.60|flight_commit=1.00|keepin_prop=0.02|keepin_zoom=1.350|speed|edge_zoom=0.915|bounds
6,609.0,756.2,interp,0.38,604.7,584.5,275.9,0.0,657.5,1168.9,1,299.7,0,1,accel_zoom=0.819|shot_pb=0.80|flight_commit=1.00|keepin_prop=0.04|keepin_zoom=1.350|flight_boost=1.18|edge_zoom=0.890|bounds
7,678.7,771.0,interp,0.38,643.2,584.5,314.5,0.0,657.5,1168.9,1,268.5,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|keepin_prop=0.06|keepin_zoom=1.350|flight_boost=1.19|speed|edge_zoom=0.885|bounds
8,754.5,787.1,interp,0.38,686.1,584.5,357.4,0.0,657.5,1168.9,1,235.6,0,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|keepin_prop=0.09|keepin_zoom=1.350|flight_boost=1.35|edge_zoom=0.869|bounds
9,834.8,804.2,interp,0.38,733.1,584.5,404.3,0.0,657.5,1168.9,1,202.3,0,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|keepin_prop=0.13|keepin_zoom=1.350|flight_boost=1.51|edge_zoom=0.853|bounds
10,918.4,821.9,interp,0.38,783.7,584.5,454.9,0.0,657.5,1168.9,1,169.3,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|keepin_prop=0.18|keepin_zoom=1.350|flight_boost=1.67|speed|edge_zoom=0.841|bounds
11,1004.1,840.0,interp,0.38,837.6,584.5,508.8,0.0,657.5,1168.9,1,137.5,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.25|keepin_zoom=1.350|flight_boost=1.82|speed|edge_zoom=0.838|bounds
12,1090.7,858.3,interp,0.38,894.4,584.5,565.7,0.0,657.5,1168.9,1,107.7,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.32|keepin_zoom=1.350|flight_boost=1.95|speed|edge_zoom=0.835|bounds
13,1177.4,876.6,interp,0.38,954.0,584.5,625.2,0.0,657.5,1168.9,1,80.6,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.40|keepin_zoom=1.350|flight_boost=2.00|speed|edge_zoom=0.813|bounds
14,1263.1,894.6,interp,0.38,1015.8,584.5,687.1,0.0,657.5,1168.9,1,56.7,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.49|keepin_zoom=1.350|flight_boost=2.00|speed|edge_zoom=0.789|bounds
15,1346.7,912.1,interp,0.38,1079.4,584.5,750.6,0.0,657.5,1168.9,1,36.7,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|person_ctx=3|pb_zfit|keepin_prop=0.59|keepin_zoom=1.350|flight_boost=2.00|speed|edge_zoom=0.763|bounds
16,1427.1,928.9,interp,0.38,1143.3,584.5,814.6,0.0,657.5,1168.9,1,20.2,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|person_ctx=3|pb_zfit|keepin_prop=0.69|keepin_zoom=1.350|flight_boost=2.00|speed|edge_zoom=0.750|bounds
17,1502.9,944.6,interp,0.38,1219.1,584.5,890.4,0.0,657.5,1168.9,1,20.2,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.79|keepin_zoom=1.350|flight_boost=2.00|speed|edge_zoom=0.750|bounds
18,1572.7,958.8,interp,0.38,1288.9,584.5,960.1,0.0,657.5,1168.9,1,20.2,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.88|keepin_zoom=1.350|flight_boost=2.00|speed|edge_zoom=0.750|bounds
19,1634.5,971.2,yolo,0.22,1350.7,584.5,1022.0,0.0,657.5,1168.9,1,20.2,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.97|keepin_zoom=1.350|flight_boost=2.00|speed|edge_zoom=0.750|bounds
20,1675.5,979.0,yolo,0.23,1391.7,584.5,1063.0,0.0,657.5,1168.9,1,20.2,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|flight_boost=1.87|speed|edge_zoom=0.750|bounds
21,1708.4,984.6,interp,0.38,1424.6,584.5,1095.8,0.0,657.5,1168.9,1,20.2,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|flight_boost=1.71|speed|edge_zoom=0.750|bounds
22,1734.7,988.6,interp,0.38,1451.0,584.5,1122.2,0.0,657.5,1168.9,1,20.3,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|flight_boost=1.54|speed|edge_zoom=0.750|bounds
23,1755.9,991.3,interp,0.38,1472.1,584.5,1143.3,0.0,657.5,1168.9,1,20.2,1,1,accel_zoom=0.780|shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|flight_boost=1.37|speed|edge_zoom=0.750|bounds
24,1772.9,993.0,interp,0.38,1489.1,584.5,1160.3,0.0,657.5,1168.9,1,20.2,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|flight_boost=1.19|speed|edge_zoom=0.750|bounds
25,1786.5,993.9,interp,0.38,1502.8,584.5,1174.0,0.0,657.5,1168.9,1,20.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|flight_boost=1.03|speed|edge_zoom=0.750|bounds
26,1797.5,994.2,interp,0.38,1513.8,584.5,1185.0,0.0,657.5,1168.9,1,20.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
27,1806.4,994.0,interp,0.38,1524.7,584.5,1195.9,0.0,657.5,1168.9,1,22.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
28,1813.5,993.3,interp,0.38,1536.3,584.5,1207.6,0.0,657.5,1168.9,1,26.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
29,1819.3,992.3,interp,0.38,1546.6,584.5,1217.8,0.0,657.5,1168.9,1,31.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
30,1824.0,991.0,interp,0.38,1555.5,584.5,1226.7,0.0,657.5,1168.9,1,35.5,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
31,1827.8,989.5,interp,0.38,1562.9,584.5,1234.2,0.0,657.5,1168.9,1,39.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
32,1831.0,987.9,interp,0.38,1569.1,584.5,1240.3,0.0,657.5,1168.9,1,42.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
33,1833.5,986.1,interp,0.38,1574.0,584.5,1245.2,0.0,657.5,1168.9,1,44.5,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
34,1835.6,984.2,interp,0.38,1577.8,584.5,1249.1,0.0,657.5,1168.9,1,46.2,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
35,1837.4,982.2,interp,0.38,1580.8,584.5,1252.0,0.0,657.5,1168.9,1,47.4,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
36,1838.9,980.2,interp,0.38,1583.1,584.5,1254.3,0.0,657.5,1168.9,1,48.2,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
37,1840.1,978.1,interp,0.38,1584.8,584.5,1256.0,0.0,657.5,1168.9,1,48.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
38,1841.2,975.9,interp,0.38,1586.0,584.5,1257.2,0.0,657.5,1168.9,1,48.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
39,1842.1,973.7,interp,0.38,1586.9,584.5,1258.1,0.0,657.5,1168.9,1,48.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
40,1842.9,971.5,interp,0.38,1587.5,584.5,1258.8,0.0,657.5,1168.9,1,48.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
41,1843.6,969.3,interp,0.38,1588.0,584.5,1259.2,0.0,657.5,1168.9,1,48.4,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
42,1844.2,967.0,interp,0.38,1588.3,584.5,1259.5,0.0,657.5,1168.9,1,48.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
43,1844.8,964.8,interp,0.38,1588.5,584.5,1259.7,0.0,657.5,1168.9,1,47.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
44,1845.3,962.5,interp,0.38,1588.6,584.5,1259.9,0.0,657.5,1168.9,1,47.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
45,1845.8,960.2,interp,0.38,1588.7,584.5,1260.0,0.0,657.5,1168.9,1,46.9,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
46,1846.2,957.9,interp,0.38,1588.8,584.5,1260.0,0.0,657.5,1168.9,1,46.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
47,1846.7,955.6,interp,0.38,1588.8,584.5,1260.1,0.0,657.5,1168.9,1,46.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
48,1847.1,953.3,interp,0.38,1588.8,584.5,1260.1,0.0,657.5,1168.9,1,45.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
49,1847.5,951.0,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,45.4,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
50,1847.9,948.6,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,45.0,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
51,1848.2,946.3,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,44.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=1.00|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
52,1848.6,944.0,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,44.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.99|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
53,1848.9,941.7,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,44.0,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.98|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
54,1849.3,939.4,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,43.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.96|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
55,1849.6,937.0,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,43.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.94|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
56,1850.0,934.7,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,42.9,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.93|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
57,1850.3,932.4,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,42.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.91|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
58,1850.6,930.1,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,42.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.89|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
59,1851.0,927.7,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,41.9,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.88|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
60,1851.3,925.4,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,41.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.86|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
61,1851.7,923.1,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,41.2,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.84|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
62,1852.0,920.8,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,40.9,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.83|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
63,1852.3,918.4,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,40.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.81|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
64,1852.6,916.1,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,40.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.80|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
65,1853.0,913.8,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,39.9,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.78|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
66,1853.3,911.4,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,39.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.77|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
67,1853.6,909.1,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,39.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.75|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
68,1854.0,906.8,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,38.9,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.74|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
69,1854.3,904.5,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,38.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.72|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
70,1854.6,902.1,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,38.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.71|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
71,1855.0,899.8,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,37.9,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.69|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
72,1855.3,897.5,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,37.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.68|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
73,1855.6,895.1,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,37.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.66|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
74,1855.9,892.8,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,37.0,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.65|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
75,1856.3,890.5,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,36.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.64|keepin_zoom=1.350|speed|edge_zoom=0.750|bounds
76,1856.6,888.2,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,36.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.62|keepin_zoom=1.350|speed|edge_zoom=0.753|bounds
77,1856.9,885.8,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,36.0,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.61|keepin_zoom=1.350|speed|edge_zoom=0.757|bounds
78,1857.3,883.5,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,35.6,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.59|keepin_zoom=1.350|speed|edge_zoom=0.760|bounds
79,1857.6,881.2,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,35.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.58|keepin_zoom=1.350|speed|edge_zoom=0.764|bounds
80,1857.9,878.9,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,35.0,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.57|keepin_zoom=1.350|speed|edge_zoom=0.768|bounds
81,1858.2,876.5,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,34.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.56|keepin_zoom=1.350|speed|edge_zoom=0.771|bounds
82,1858.6,874.2,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,34.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.54|keepin_zoom=1.350|speed|edge_zoom=0.775|bounds
83,1858.9,871.9,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,34.0,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.53|keepin_zoom=1.350|speed|edge_zoom=0.778|bounds
84,1859.2,869.5,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,33.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.52|keepin_zoom=1.350|speed|edge_zoom=0.781|bounds
85,1859.6,867.2,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,33.3,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.50|keepin_zoom=1.350|speed|edge_zoom=0.785|bounds
86,1859.9,864.9,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,33.0,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.49|keepin_zoom=1.350|speed|edge_zoom=0.788|bounds
87,1860.2,862.6,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,32.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.48|keepin_zoom=1.350|speed|edge_zoom=0.791|bounds
88,1860.5,860.2,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,32.4,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.47|keepin_zoom=1.350|speed|edge_zoom=0.795|bounds
89,1860.9,857.9,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,32.0,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.46|keepin_zoom=1.350|speed|edge_zoom=0.798|bounds
90,1861.2,855.6,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,31.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.44|keepin_zoom=1.350|speed|edge_zoom=0.801|bounds
91,1861.5,853.2,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,31.4,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.43|keepin_zoom=1.350|speed|edge_zoom=0.804|bounds
92,1861.9,850.9,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,31.0,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.42|keepin_zoom=1.350|speed|edge_zoom=0.807|bounds
93,1862.2,848.6,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,30.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.41|keepin_zoom=1.350|speed|edge_zoom=0.810|bounds
94,1862.5,846.3,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,30.4,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.40|keepin_zoom=1.350|speed|edge_zoom=0.813|bounds
95,1862.8,843.9,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,30.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.39|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
96,1863.2,841.6,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,29.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.38|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
97,1863.5,839.3,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,29.4,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.37|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
98,1863.8,837.0,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,29.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.36|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
99,1864.2,834.6,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,28.7,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.35|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
100,1864.5,832.3,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,28.4,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.34|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
101,1864.8,830.0,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,28.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.33|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
102,1865.1,827.6,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,27.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.32|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
103,1865.5,825.3,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,27.4,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.31|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
104,1865.8,823.0,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,27.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.30|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
105,1866.1,820.7,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,26.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.29|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
106,1866.5,818.3,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,26.4,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.28|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
107,1866.8,816.0,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,26.1,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.27|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
108,1867.1,813.7,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,25.8,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.26|keepin_zoom=1.350|speed|edge_zoom=0.815|bounds
109,1867.4,811.3,interp,0.38,1588.9,584.5,1260.1,0.0,657.5,1168.9,1,25.5,1,1,shot_pb=1.00|flight_commit=1.00|pb_zfit|keepin_prop=0.25|keepin_zoom=1.350|speed|edge_zoom=0.814|bounds
