"index","date","status","atomic","master"
"52","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\052__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\052__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"102","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\102__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\102__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"8","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC-Tulsa-Black\008__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\008__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"28","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\028__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\028__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"35","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\035__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\035__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"54","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\054__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\054__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"65","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\065__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\065__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"100","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\100__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\100__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"5","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\005__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\005__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"48","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\048__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\048__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"136","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\136__2025-10-07__HOME_vs_AWAY__SHOT__t1247.80-t1259.20.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\136__1970-01-01__HOME_vs_AWAY__SHOT__t1247.80-t1259.20_portrait_FINAL\follow\stabilized.mp4"
"218","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\218__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729-t2749.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\218__2025-09-20__TSC_vs_Greenwood__PRESSURE_GOAL__t2729.00-t2749.00_portrait_FINAL\follow\stabilized.mp4"
"39","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\039__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\039__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"202","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\202__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134-t2152.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\202__2025-09-20__TSC_vs_Greenwood__BUILD_UP_PLAY_SHOT__t2134.00-t2152.00_portrait_FINAL\follow\stabilized.mp4"
"118","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\118__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t421-t449.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\118__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t421.00-t449.00_portrait_FINAL\follow\stabilized.mp4"
"159","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\159__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t1290-t1306.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\159__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_PLAY__t1290.00-t1306.00_portrait_FINAL\follow\stabilized.mp4"
"149","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\149__2025-09-20__TSC_vs_Greenwood__GOAL__t902-t913.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\149__2025-09-20__TSC_vs_Greenwood__GOAL__t902.00-t913.00_portrait_FINAL\follow\stabilized.mp4"
"81","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\081__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\081__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"58","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\058__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\058__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"57","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\057__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\057__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"56","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\056__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\056__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"98","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\098__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\098__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"137","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\137__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t754-t783.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\137__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t754.00-t783.00_portrait_FINAL\follow\stabilized.mp4"
"109","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\109__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\109__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"93","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\093__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\093__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"97","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\097__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\097__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"23","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\023__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\023__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"133","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\133__2025-09-20__TSC_vs_Greenwood__DRIBBLING_SHOT__t739-t752.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\133__2025-09-20__TSC_vs_Greenwood__DRIBBLING_SHOT__t739.00-t752.00_portrait_FINAL\follow\stabilized.mp4"
"88","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\088__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\088__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"196","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\196__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951-t1962.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\196__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1951.00-t1962.00_portrait_FINAL\follow\stabilized.mp4"
"34","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\034__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\034__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"80","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\080__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\080__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"6","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\006__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\006__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"178","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\178__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1369-t1383.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\178__2025-09-20__TSC_vs_Greenwood__PRESSURE_SHOT__t1369.00-t1383.00_portrait_FINAL\follow\stabilized.mp4"
"123","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\123__2025-09-20__TSC_vs_Greenwood__PRESSURE_TWO_SHOTS__t444-t456.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\123__2025-09-20__TSC_vs_Greenwood__PRESSURE_TWO_SHOTS__t444.00-t456.00_portrait_FINAL\follow\stabilized.mp4"
"15","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC-Tulsa-Black\015__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\015__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"78","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\078__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\078__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"108","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\108__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\108__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"130","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\130__2025-09-20__TSC_vs_RVFC__SHOT__t517-t528.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\130__2025-09-20__TSC_vs_RVFC__SHOT__t517.00-t528.00_portrait_FINAL\follow\stabilized.mp4"
"51","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\051__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\051__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"76","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\076__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\076__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"12","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC-Tulsa-Black\012__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\012__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"25","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\025__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\025__2025-09-20__TSC_vs_Greenwood__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"45","2025-09-13","RECUT",".\out\atomic_clips\2025-09-13__TSC_vs_NEOFC\045__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\045__2025-09-13__TSC_vs_NEOFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"44","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\044__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\044__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"160","2025-10-07","RECUT",".\out\atomic_clips\2025-10-07__HOME_vs_AWAY\160__2025-10-07__HOME_vs_AWAY__GOAL__t1904.20-t1925.20.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\160__1970-01-01__HOME_vs_AWAY__GOAL__t1904.20-t1925.20_portrait_FINAL\follow\stabilized.mp4"
"121","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC_Tulsa_Black\121__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t458-t487.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\121__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP__t458.00-t487.00_portrait_FINAL\follow\stabilized.mp4"
"186","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_Greenwood\186__2025-09-20__TSC_vs_Greenwood__GOAL__t1578-t1586.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\186__2025-09-20__TSC_vs_Greenwood__GOAL__t1578.00-t1586.00_portrait_FINAL\follow\stabilized.mp4"
"3","2025-10-04","RECUT",".\out\atomic_clips\2025-10-04__TSC_vs_FC-Tulsa-Black\003__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\003__2025-10-04__TSC_vs_FC-Tulsa-Black__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
"50","2025-09-20","RECUT",".\out\atomic_clips\2025-09-20__TSC_vs_RVFC\050__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705-t1721.mp4","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\050__2025-09-20__TSC_vs_RVFC__2025-10-04__TSC_vs_FC_Tulsa_Black__BUILD_UP_SHOT__t1705.00-t1721.00_portrait_FINAL\transforms.json"
